gene,synonyms,bnumber,strand,start,end
thrL,b0001;ECK0001;JW4367,b0001,True,189,255
wzxE,b3792;ECK3784;JW3766,b3792,True,3405490,3406741
rffT,b4481;ECK3785;JW5596,b4481,True,3406737,3407817
wzyE,b3793;ECK3786;JW3769,b3793,True,3407813,3409166
rffM,b3794;ECK3787;JW3770,b3794,True,3409168,3409909
yifK,b3795;ECK3788;JW5595,b3795,True,3410099,3411485
argX,b3796;ECK3789;JWR0088,b3796,True,3411587,3411664
hisR,b3797;ECK3790;JWR0089,b3797,True,3411721,3411798
leuT,b3798;ECK3791;JWR0090,b3798,True,3411818,3411905
proM,b3799;ECK3792;JWR0091,b3799,True,3411947,3412024
aslB,b3800;ECK3793;JW5594,b3800,True,3412170,3413406
aslA,b3801;ECK3794;JW3773,b3801,True,3413564,3415220
ryiA,b4456;ECK3795;JWR0257,b4456,True,3415644,3415816
hemY,b3802;ECK3796;JW3774,b3802,True,3415898,3417095
hemX,b3803;ECK3797;JW3775,b3803,True,3417097,3418279
hemD,b3804;ECK3798;JW3776,b3804,True,3418300,3419041
hemC,b3805;ECK3799;JW5932,b3805,True,3419037,3419979
cyaA,b3806;ECK3800;JW3778,b3806,True,3420365,3422912
cyaY,b3807;ECK3801;JW3779,b3807,True,3422951,3423272
yzcX,b3808;ECK3802;JW3780,b3808,True,3423062,3423548
yifL,b4558;ECK3803;JW3781,b4558,True,3423734,3423938
dapF,b3809;ECK3804;JW5592,b3809,True,3423974,3424799
yigA,b3810;ECK3805;JW3783,b3810,True,3424795,3425503
xerC,b3811;ECK3806;JW3784,b3811,True,3425499,3426396
yigB,b3812;ECK3807;JW3785,b3812,True,3426395,3427112
uvrD,b3813;ECK3808;JW3786,b3813,True,3427195,3429358
yigE,b4482;ECK3809;JW5591,b4482,True,3429504,3430269
corA,b3816;ECK3810;JW3789,b3816,True,3430638,3431589
yigF,b3817;ECK3811;JW3790,b3817,True,3431631,3432012
yigG,b3818;ECK3812;JW5590,b3818,True,3432025,3432406
rarD,b3819;ECK3813;JW5589,b3819,True,3432500,3433391
yigI,b3820;ECK3814;JW5588,b3820,True,3433442,3433910
pldA,b3821;ECK3815;JW3794,b3821,True,3434074,3434944
recQ,b3822;ECK3816;JW5855,b3822,True,3435076,3436906
rhtC,b3823;ECK3817;JW5586,b3823,True,3436969,3437590
rhtB,b3824;ECK3818;JW5585,b3824,True,3437651,3438272
pldB,b3825;ECK3819;JW5584,b3825,True,3438382,3439405
yigL,b3826;ECK3820;JW5854,b3826,True,3439412,3440213
yigM,b3827;ECK3821;JW3803,b3827,True,3440288,3441188
metR,b3828;ECK3822;JW3804,b3828,True,3441075,3442029
metE,b3829;ECK3823;JW3805,b3829,True,3442265,3444527
ysgA,b3830;ECK3824;JW5853,b3830,True,3444566,3445382
udp,b3831;ECK3825;JW3808,b3831,True,3445643,3446405
rmuC,b3832;ECK3826;JW3809,b3832,True,3446545,3447973
ubiE,b3833;ECK3827;JW5581,b3833,True,3448067,3448823
yigP,b3834;ECK3828;JW3811,b3834,True,3448836,3449442
ubiB,b3835;ECK3829;JW3812,b3835,True,3449438,3451079
tatA,b3836;ECK3830;JW3813,b3836,True,3451157,3451427
tatB,b3838;ECK3831;JW5580,b3838,True,3451430,3451946
tatC,b3839;ECK3832;JW3815,b3839,True,3451948,3452725
tatD,b4483;ECK3833;JW5931,b4483,True,3452766,3453549
rfaH,b3842;ECK3834;JW3818,b3842,True,3453545,3454034
ubiD,b3843;ECK3835;JW3819,b3843,True,3454200,3455694
fre,b3844;ECK3836;JW3820,b3844,True,3455739,3456441
fadA,b3845;ECK3837;JW5578,b3845,True,3456821,3457985
fadB,b3846;ECK3838;JW3822,b3846,True,3457994,3460184
pepQ,b3847;ECK3839;JW3823,b3847,True,3460373,3461705
yigZ,b3848;ECK3840;JW5577,b3848,True,3461704,3462319
trkH,b3849;ECK3841;JW5576,b3849,True,3462357,3463809
hemG,b3850;ECK3842;JW3827,b3850,True,3463820,3464366
rrsA,b3851;ECK3843;JWR0092,b3851,True,3464743,3466285
ileT,b3852;ECK3844;JWR0093,b3852,True,3466353,3466430
alaT,b3853;ECK3845;JWR0094,b3853,True,3466472,3466548
rrlA,b3854;ECK3846;JWR0095,b3854,True,3466731,3469636
rrfA,b3855;ECK3847;JWR0096,b3855,True,3469729,3469849
mobB,b3856;ECK3848;JW5575,b3856,True,3470118,3470631
mobA,b3857;ECK3849;JW3829,b3857,True,3470627,3471212
yihD,b3858;ECK3850;JW3830,b3858,True,3471281,3471551
yihE,b3859;ECK3851;JW3831,b3859,True,3471627,3472614
dsbA,b3860;ECK3852;JW3832,b3860,True,3472630,3473257
yihF,b3861;ECK3853;JW5574,b3861,True,3473411,3474842
yihG,b3862;ECK3854;JW3834,b3862,True,3474882,3475815
polA,b3863;ECK3855;JW3835,b3863,True,3476178,3478965
spf,b3864;ECK3856;JWR0097,b3864,True,3479111,3479220
yihA,b3865;ECK3857;JW5930,b3865,True,3479345,3479942
csrC,b4457;ECK3858;JWR0214,b4457,True,3480248,3480493
yihI,b3866;ECK3859;JW3837,b3866,True,3480559,3481069
hemN,b3867;ECK3860;JW3838,b3867,True,3481257,3482631
glnG,b3868;ECK3861;JW3839,b3868,True,3483081,3484491
glnL,b3869;ECK3862;JW3840,b3869,True,3484502,3485552
glnA,b3870;ECK3863;JW3841,b3870,True,3485837,3487247
bipA,b3871;ECK3864;JW5571,b3871,True,3487619,3489443
yihL,b3872;ECK3865;JW3843,b3872,True,3489659,3490370
yihM,b3873;ECK3866;JW3844,b3873,True,3490377,3491358
yihN,b3874;ECK3867;JW3845,b3874,True,3491459,3492725
ompL,b3875;ECK3868;JW3846,b3875,True,3492815,3493508
yihO,b3876;ECK3869;JW5852,b3876,True,3493575,3494979
yihP,b3877;ECK3870;JW3848,b3877,True,3495021,3496428
yihQ,b3878;ECK3871;JW3849,b3878,True,3496452,3498489
yihR,b3879;ECK3872;JW3850,b3879,True,3498687,3499614
yihS,b3880;ECK3873;JW5569,b3880,True,3499727,3500969
yihT,b3881;ECK3874;JW3852,b3881,True,3500985,3501864
yihU,b3882;ECK3875;JW3853,b3882,True,3501887,3502784
yihV,b3883;ECK3876;JW5568,b3883,True,3502951,3503848
yihW,b3884;ECK3877;JW5567,b3884,True,3503881,3504667
yihX,b3885;ECK3878;JW5566,b3885,True,3504765,3505365
rbn,b3886;ECK3879;JW3857,b3886,True,3505358,3506231
dtd,b3887;ECK3880;JW3858,b3887,True,3506227,3506665
yiiD,b3888;ECK3881;JW3859,b3888,True,3506661,3507651
yiiE,b3889;ECK3882;JW5929,b3889,True,3508503,3508722
yiiF,b3890;ECK3883;JW5563,b3890,True,3508963,3509182
fdhE,b3891;ECK3884;JW3862,b3891,True,3509511,3510441
fdoI,b3892;ECK3885;JW3863,b3892,True,3510437,3511073
fdoH,b3893;ECK3886;JW3864,b3893,True,3511069,3511972
fdoG,b3894;ECK3887;JW3865,b3894,True,3511984,3515035
fdhD,b3895;ECK3888;JW3866,b3895,True,3515228,3516062
yiiG,b3896;ECK3889;JW3867,b3896,True,3516214,3517270
frvR,b3897;ECK3890;JW3868,b3897,True,3517319,3519068
frvX,b3898;ECK3891;JW3869,b3898,True,3519067,3520138
frvB,b3899;ECK3892;JW5562,b3899,True,3520127,3521579
frvA,b3900;ECK3893;JW3871,b3900,True,3521589,3522036
yiiL,b3901;ECK3894;JW3872,b3901,True,3522336,3522651
rhaD,b3902;ECK3895;JW3873,b3902,True,3522660,3523485
rhaA,b3903;ECK3896;JW5561,b3903,True,3523935,3525195
rhaB,b3904;ECK3897;JW3875,b3904,True,3525191,3526661
rhaS,b3905;ECK3898;JW3876,b3905,True,3526948,3527785
rhaR,b3906;ECK3899;JW3877,b3906,True,3527768,3528707
rhaT,b3907;ECK3900;JW3878,b3907,True,3528703,3529738
sodA,b3908;ECK3901;JW3879,b3908,True,3530022,3530643
kdgT,b3909;ECK3902;JW5560,b3909,True,3530902,3531886
yiiM,b3910;ECK3903;JW5559,b3910,True,3532034,3532709
cpxA,b3911;ECK3904;JW3882,b3911,True,3532814,3534188
cpxR,b3912;ECK3905;JW3883,b3912,True,3534184,3534883
cpxP,b4484;ECK3906;JW5558,b4484,True,3535032,3535533
fieF,b3915;ECK3907;JW3886,b3915,True,3535681,3536584
pfkA,b3916;ECK3908;JW3887,b3916,True,3536764,3537727
sbp,b3917;ECK3909;JW3888,b3917,True,3538046,3539036
cdh,b3918;ECK3910;JW3889,b3918,True,3539142,3539898
tpiA,b3919;ECK3911;JW3890,b3919,True,3539952,3540720
yiiQ,b3920;ECK3912;JW3891,b3920,True,3540827,3541427
yiiR,b3921;ECK3913;JW3892,b3921,True,3541527,3541968
yiiS,b3922;ECK3914;JW3893,b3922,True,3542179,3542479
yiiT,b3923;ECK3915;JW3894,b3923,True,3542505,3542934
fpr,b3924;ECK3916;JW3895,b3924,True,3542938,3543685
glpX,b3925;ECK3917;JW3896,b3925,True,3543781,3544792
glpK,b3926;ECK3918;JW3897,b3926,True,3544926,3546435
glpF,b3927;ECK3919;JW3898,b3927,True,3546457,3547303
yiiU,b3928;ECK3920;JW3899,b3928,True,3547727,3547973
rraA,b3929;ECK3921;JW3900,b3929,True,3548057,3548543
menA,b3930;ECK3922;JW3901,b3930,True,3548635,3549562
hslU,b3931;ECK3923;JW3902,b3931,True,3549628,3550960
hslV,b3932;ECK3924;JW3903,b3932,True,3550969,3551500
ftsN,b3933;ECK3925;JW3904,b3933,True,3551592,3552552
cytR,b3934;ECK3926;JW3905,b3934,True,3552643,3553669
priA,b3935;ECK3927;JW3906,b3935,True,3553824,3556023
rpmE,b3936;ECK3928;JW3907,b3936,True,3556225,3556438
yiiX,b3937;ECK3929;JW3908,b3937,True,3556498,3557107
metJ,b3938;ECK3930;JW3909,b3938,True,3557290,3557608
metB,b3939;ECK3931;JW3910,b3939,True,3557884,3559045
metL,b3940;ECK3932;JW3911,b3940,True,3559047,3561480
metF,b3941;ECK3933;JW3913,b3941,True,3561828,3562719
katG,b3942;ECK3934;JW3914,b3942,True,3563047,3565228
yijE,b3943;ECK3935;JW5557,b3943,True,3565320,3566226
yijF,b3944;ECK3936;JW3916,b3944,True,3566252,3566870
gldA,b3945;ECK3937;JW5556,b3945,True,3567144,3568248
fsaB,b3946;ECK3938;JW3918,b3946,True,3568258,3568921
ptsA,b3947;ECK3939;JW5555,b3947,True,3568932,3571434
frwC,b3949;ECK3940;JW3921,b3949,True,3571742,3572822
frwB,b3950;ECK3941;JW3922,b3950,True,3572836,3573157
pflD,b3951;ECK3942;JW3923,b3951,True,3573207,3575505
pflC,b3952;ECK3943;JW3924,b3952,True,3575470,3576349
frwD,b3953;ECK3944;JW3925,b3953,True,3576350,3576692
yijO,b3954;ECK3945;JW3926,b3954,True,3576678,3577530
yijP,b3955;ECK3946;JW3927,b3955,True,3577744,3579478
ppc,b3956;ECK3947;JW3928,b3956,True,3579659,3582311
argE,b3957;ECK3948;JW3929,b3957,True,3582908,3584060
argC,b3958;ECK3949;JW3930,b3958,True,3584213,3585218
argB,b3959;ECK3950;JW5553,b3959,True,3585228,3586002
argH,b3960;ECK3951;JW3932,b3960,True,3586062,3587436
oxyS,b4458;ECK3952;JWR0098,b4458,True,3587497,3587607
oxyR,b3961;ECK3953;JW3933,b3961,True,3587702,3588620
sthA,b3962;ECK3954;JW5551,b3962,True,3588602,3590003
fabR,b3963;ECK3955;JW3935,b3963,True,3590279,3590984
yijD,b3964;ECK3956;JW3936,b3964,True,3590983,3591343
trmA,b3965;ECK3957;JW3937,b3965,True,3591382,3592483
btuB,b3966;ECK3958;JW3938,b3966,True,3592851,3594696
murI,b3967;ECK3959;JW5550,b3967,True,3594640,3595498
rrsB,b3968;ECK3960;JWR0099,b3968,True,3595871,3597413
gltT,b3969;ECK3961;JWR0100,b3969,True,3597584,3597660
rrlB,b3970;ECK3962;JWR0101,b3970,True,3597853,3600757
rrfB,b3971;ECK3963;JWR0102,b3971,True,3600849,3600969
murB,b3972;ECK3964;JW3940,b3972,True,3601269,3602298
birA,b3973;ECK3965;JW3941,b3973,True,3602294,3603260
coaA,b3974;ECK3966;JW3942,b3974,True,3603288,3604239
thrU,b3976;ECK3967;JWR0103,b3976,True,3604600,3604676
tyrU,b3977;ECK3968;JWR0213,b3977,True,3604684,3604769
glyT,b3978;ECK3969;JWR0105,b3978,True,3604885,3604960
thrT,b3979;ECK3970;JWR0106,b3979,True,3604966,3605042
tufB,b3980;ECK3971;JW3943,b3980,True,3605156,3606341
secE,b3981;ECK3972;JW3944,b3981,True,3606570,3606954
nusG,b3982;ECK3973;JW3945,b3982,True,3606955,3607501
rplK,b3983;ECK3974;JW3946,b3983,True,3607659,3608088
rplA,b3984;ECK3975;JW3947,b3984,True,3608091,3608796
rplJ,b3985;ECK3976;JW3948,b3985,True,3609208,3609706
rplL,b3986;ECK3977;JW3949,b3986,True,3609772,3610138
rpoB,b3987;ECK3978;JW3950,b3987,True,3610457,3614486
rpoC,b3988;ECK3979;JW3951,b3988,True,3614562,3618786
htrC,b3989;ECK3980;JW3952,b3989,True,3618998,3619538
thiH,b3990;ECK3981;JW3953,b3990,True,3619947,3621081
thiG,b3991;ECK3982;JW5549,b3991,True,3621077,3621848
thiS,b4407;ECK3983;JW3955,b4407,True,3621849,3622050
thiF,b3992;ECK3984;JW3956,b3992,True,3622033,3622789
thiE,b3993;ECK3985;JW3957,b3993,True,3622781,3623417
thiC,b3994;ECK3986;JW3958,b3994,True,3623416,3625312
rsd,b3995;ECK3987;JW3959,b3995,True,3625544,3626021
nudC,b3996;ECK3988;JW5548,b3996,True,3626115,3626889
hemE,b3997;ECK3989;JW3961,b3997,True,3626928,3627993
nfi,b3998;ECK3990;JW5547,b3998,True,3628002,3628674
yjaG,b3999;ECK3991;JW3963,b3999,True,3628716,3629307
hupA,b4000;ECK3992;JW3964,b4000,True,3629493,3629766
yjaH,b4001;ECK3993;JW3965,b4001,True,3629778,3630474
zraP,b4002;ECK3994;JW5546,b4002,True,3630475,3630901
zraS,b4003;ECK3995;JW3967,b4003,True,3631138,3632536
zraR,b4004;ECK3996;JW3968,b4004,True,3632532,3633858
purD,b4005;ECK3997;JW3969,b4005,True,3633854,3635144
purH,b4006;ECK3998;JW3970,b4006,True,3635155,3636745
rrsE,b4007;ECK3999;JWR0107,b4007,True,3637359,3638901
gltV,b4008;ECK4000;JWR0108,b4008,True,3638986,3639062
rrlE,b4009;ECK4001;JWR0109,b4009,True,3639255,3642159
rrfE,b4010;ECK4002;JWR0110,b4010,True,3642252,3642372
yjaA,b4011;ECK4003;JW3971,b4011,True,3642446,3642830
yjaB,b4012;ECK4004;JW3972,b4012,True,3642892,3643336
metA,b4013;ECK4005;JW3973,b4013,True,3643492,3644422
aceB,b4014;ECK4006;JW3974,b4014,True,3644690,3646292
aceA,b4015;ECK4007;JW3975,b4015,True,3646321,3647626
aceK,b4016;ECK4008;JW3976,b4016,True,3647808,3649545
arpA,b4017;ECK4009;JW3977,b4017,True,3649513,3651700
iclR,b4018;ECK4010;JW3978,b4018,True,3652016,3652841
metH,b4019;ECK4011;JW3979,b4019,True,3653040,3656724
yjbB,b4020;ECK4012;JW3980,b4020,True,3656943,3658575
pepE,b4021;ECK4013;JW3981,b4021,True,3658665,3659355
yjbC,b4022;ECK4014;JW3982,b4022,True,3659566,3660439
yjbD,b4023;ECK4015;JW3983,b4023,True,3660571,3660844
lysC,b4024;ECK4016;JW3984,b4024,True,3661096,3662446
pgi,b4025;ECK4017;JW3985,b4025,True,3662970,3664620
yjbE,b4026;ECK4018;JW3986,b4026,True,3665118,3665361
yjbF,b4027;ECK4019;JW5711,b4027,True,3665474,3666113
yjbG,b4028;ECK4020;JW3988,b4028,True,3666109,3666847
yjbH,b4029;ECK4021;JW3989,b4029,True,3666846,3668943
yjbA,b4030;ECK4022;JW3990,b4030,True,3669537,3669948
xylE,b4031;ECK4023;JW3991,b4031,True,3669991,3671467
malG,b4032;ECK4024;JW3992,b4032,True,3671838,3672729
malF,b4033;ECK4025;JW3993,b4033,True,3672743,3674288
malE,b4034;ECK4026;JW3994,b4034,True,3674441,3675632
malK,b4035;ECK4027;JW3995,b4035,True,3675996,3677112
lamB,b4036;ECK4028;JW3996,b4036,True,3677183,3678524
malM,b4037;ECK4029;JW3997,b4037,True,3678766,3679687
yjbI,b4038;ECK4030;JW3998,b4038,True,3680167,3681496
ubiC,b4039;ECK4031;JW5713,b4039,True,3681718,3682216
ubiA,b4040;ECK4032;JW4000,b4040,True,3682228,3683101
plsB,b4041;ECK4033;JW4001,b4041,True,3683255,3685679
dgkA,b4042;ECK4034;JW4002,b4042,True,3685849,3686218
lexA,b4043;ECK4035;JW4003,b4043,True,3686327,3686936
dinF,b4044;ECK4036;JW4004,b4044,True,3686954,3688334
yjbJ,b4045;ECK4037;JW4005,b4045,True,3688449,3688659
zur,b4046;ECK4038;JW5714,b4046,True,3688700,3689216
yjbL,b4047;ECK4039;JW4007,b4047,True,3689533,3689788
yjbM,b4048;ECK4040;JW4008,b4048,True,3689811,3690519
yjbN,b4049;ECK4041;JW5950,b4049,True,3690881,3691919
yjbO,b4050;ECK4042;JW5716,b4050,True,3692052,3692295
qor,b4051;ECK4043;JW4011,b4051,True,3692460,3693444
dnaB,b4052;ECK4044;JW4012,b4052,True,3693526,3694942
alr,b4053;ECK4045;JW4013,b4053,True,3694994,3696074
tyrB,b4054;ECK4046;JW4014,b4054,True,3696326,3697520
aphA,b4055;ECK4047;JW4015,b4055,True,3698626,3699340
yjbQ,b4056;ECK4048;JW4017,b4056,True,3699450,3699867
yjbR,b4057;ECK4049;JW4018,b4057,True,3699870,3700227
uvrA,b4058;ECK4050;JW4019,b4058,True,3700261,3703084
ssb,b4059;ECK4051;JW4020,b4059,True,3703337,3703874
yjcB,b4060;ECK4052;JW5718,b4060,True,3703972,3704254
yjcC,b4061;ECK4053;JW4022,b4061,True,3704683,3706270
soxS,b4062;ECK4054;JW4023,b4062,True,3706272,3706596
soxR,b4063;ECK4055;JW4024,b4063,True,3706681,3707146
ryjA,b4459;ECK4056;JWR0258,b4459,True,3707139,3707279
yjcD,b4064;ECK4057;JW4025,b4064,True,3707691,3709041
yjcE,b4065;ECK4058;JW4026,b4065,True,3709192,3710842
yjcF,b4066;ECK4059;JW4027,b4066,True,3710995,3712288
actP,b4067;ECK4060;JW4028,b4067,True,3712465,3714115
yjcH,b4068;ECK4061;JW4029,b4068,True,3714111,3714426
acs,b4069;ECK4062;JW4030,b4069,True,3714625,3716584
nrfA,b4070;ECK4063;JW4031,b4070,True,3716976,3718413
nrfB,b4071;ECK4064;JW4032,b4071,True,3718457,3719024
nrfC,b4072;ECK4065;JW4033,b4072,True,3719020,3719692
nrfD,b4073;ECK4066;JW4034,b4073,True,3719688,3720645
nrfE,b4074;ECK4067;JW4035,b4074,True,3720724,3722383
nrfF,b4075;ECK4068;JW4036,b4075,True,3722375,3722759
nrfG,b4076;ECK4069;JW4037,b4076,True,3722755,3723352
gltP,b4077;ECK4070;JW4038,b4077,True,3723693,3725007
yjcO,b4078;ECK4071;JW4039,b4078,True,3725537,3726227
fdhF,b4079;ECK4072;JW4040,b4079,True,3726320,3728468
yjcP,b4080;ECK4073;JW4041,b4080,True,3728665,3730132
yjcQ,b4081;ECK4074;JW4042,b4081,True,3730128,3732180
yjcR,b4082;ECK4075;JW4043,b4082,True,3732179,3733211
yjcS,b4083;ECK4076;JW5721,b4083,True,3733713,3735699
alsK,b4084;ECK4077;JW5724,b4084,True,3735971,3736901
alsE,b4085;ECK4078;JW4046,b4085,True,3736884,3737580
alsC,b4086;ECK4079;JW4047,b4086,True,3737590,3738571
alsA,b4087;ECK4080;JW4048,b4087,True,3738549,3740082
alsB,b4088;ECK4081;JW4049,b4088,True,3740208,3741144
rpiR,b4089;ECK4082;JW4050,b4089,True,3741202,3742093
rpiB,b4090;ECK4083;JW4051,b4090,True,3742451,3742901
yjdP,b4487;ECK4084;JW5890,b4487,True,3742969,3743299
phnP,b4092;ECK4085;JW4053,b4092,True,3743445,3744204
phnO,b4093;ECK4086;JW4054,b4093,True,3744205,3744640
phnN,b4094;ECK4087;JW4055,b4094,True,3744626,3745184
phnM,b4095;ECK4088;JW4056,b4095,True,3745183,3746320
phnL,b4096;ECK4089;JW4057,b4096,True,3746316,3746997
phnK,b4097;ECK4090;JW5727,b4097,True,3747107,3747866
phnJ,b4098;ECK4091;JW4059,b4098,True,3747862,3748708
phnI,b4099;ECK4092;JW4060,b4099,True,3748700,3749765
phnH,b4100;ECK4093;JW4061,b4100,True,3749764,3750349
phnG,b4101;ECK4094;JW4062,b4101,True,3750345,3750798
phnF,b4102;ECK4095;JW4063,b4102,True,3750798,3751524
phnE,b4103;ECK4096;JW4064,b4103,True,3751544,3751913
phnE,b4104;ECK4097;JW4065,b4104,True,3751762,3752383
phnD,b4105;ECK4098;JW4066,b4105,True,3752437,3753454
phnC,b4106;ECK4099;JW4067,b4106,True,3753478,3754267
phnB,b4107;ECK4100;JW4068,b4107,True,3754399,3754843
phnA,b4108;ECK4101;JW4069,b4108,True,3755500,3755836
yjdA,b4109;ECK4102;JW4070,b4109,True,3756236,3758465
yjcZ,b4110;ECK4103;JW5729,b4110,True,3758461,3759340
proP,b4111;ECK4104;JW4072,b4111,True,3759603,3761106
basS,b4112;ECK4105;JW4073,b4112,True,3761282,3762374
basR,b4113;ECK4106;JW4074,b4113,True,3762383,3763052
eptA,b4114;ECK4107;JW5730,b4114,True,3763048,3764692
adiC,b4115;ECK4108;JW4076,b4115,True,3764795,3766133
adiY,b4116;ECK4109;JW4077,b4116,True,3766269,3767031
adiA,b4117;ECK4110;JW5731,b4117,True,3767355,3769626
melR,b4118;ECK4111;JW4079,b4118,True,3769821,3770730
melA,b4119;ECK4112;JW4080,b4119,True,3771012,3772368
melB,b4120;ECK4113;JW4081,b4120,True,3772482,3773892
yjdF,b4121;ECK4114;JW4082,b4121,True,3774030,3774660
fumB,b4122;ECK4115;JW4083,b4122,True,3774781,3776428
dcuB,b4123;ECK4116;JW4084,b4123,True,3776505,3777846
dcuR,b4124;ECK4117;JW4085,b4124,True,3778416,3779136
dcuS,b4125;ECK4118;JW4086,b4125,True,3779132,3780764
yjdI,b4126;ECK4119;JW4087,b4126,True,3780944,3781175
yjdJ,b4127;ECK4120;JW4088,b4127,True,3781186,3781459
yjdK,b4128;ECK4121;JW4089,b4128,True,3781685,3781982
yjdO,b4559;ECK4122;JW5732,b4559,True,3782009,3782183
lysU,b4129;ECK4123;JW4090,b4129,True,3782301,3783819
yjdL,b4130;ECK4124;JW4091,b4130,True,3784055,3785513
cadA,b4131;ECK4125;JW4092,b4131,True,3785571,3787719
cadB,b4132;ECK4126;JW4093,b4132,True,3787798,3789133
cadC,b4133;ECK4127;JW4094,b4133,True,3789497,3791036
pheU,b4134;ECK4128;JWR0111,b4134,True,3791652,3791728
yjdC,b4135;ECK4129;JW5733,b4135,True,3791834,3792410
dipZ,b4136;ECK4130;JW5734,b4136,True,3792446,3794144
cutA,b4137;ECK4131;JW4097,b4137,True,3794119,3794458
dcuA,b4138;ECK4132;JW5735,b4138,True,3794573,3795875
aspA,b4139;ECK4133;JW4099,b4139,True,3795992,3797429
fxsA,b4140;ECK4134;JW4100,b4140,True,3797765,3798242
yjeH,b4141;ECK4135;JW4101,b4141,True,3798257,3799514
groS,b4142;ECK4136;JW4102,b4142,True,3799789,3800083
groL,b4143;ECK4137;JW4103,b4143,True,3800126,3801773
yjeI,b4144;ECK4138;JW5736,b4144,True,3801910,3802264
yjeJ,b4145;ECK4139;JW4105,b4145,True,3802466,3803336
yjeK,b4146;ECK4140;JW4106,b4146,True,3803730,3804759
efp,b4147;ECK4141;JW4107,b4147,True,3804800,3805367
ecnA,b4410;ECK4142;JW5737,b4410,True,3805418,3805544
ecnB,b4411;ECK4143;JW4108,b4411,True,3805654,3805801
sugE,b4148;ECK4144;JW5738,b4148,True,3805976,3806294
blc,b4149;ECK4145;JW4110,b4149,True,3806290,3806824
ampC,b4150;ECK4146;JW4111,b4150,True,3806912,3808046
frdD,b4151;ECK4147;JW4112,b4151,True,3808108,3808468
frdC,b4152;ECK4148;JW4113,b4152,True,3808478,3808874
frdB,b4153;ECK4149;JW4114,b4153,True,3808884,3809619
frdA,b4154;ECK4150;JW4115,b4154,True,3809611,3811420
poxA,b4155;ECK4151;JW4116,b4155,True,3811744,3812722
yjeM,b4156;ECK4152;JW5739,b4156,True,3812940,3814443
yjeN,b4157;ECK4153;JW4118,b4157,True,3814494,3814809
yjeO,b4158;ECK4154;JW4119,b4158,True,3814805,3815120
yjeP,b4159;ECK4155;JW4120,b4159,True,3815148,3818472
psd,b4160;ECK4156;JW4121,b4160,True,3818493,3819462
rsgA,b4161;ECK4157;JW4122,b4161,True,3819558,3820611
orn,b4162;ECK4158;JW5740,b4162,True,3820705,3821251
glyV,b4163;ECK4159;JWR0112,b4163,True,3821461,3821537
glyX,b4164;ECK4160;JWR0113,b4164,True,3821573,3821649
glyY,b4165;ECK4161;JWR0114,b4165,True,3821684,3821760
yjeS,b4166;ECK4162;JW4124,b4166,True,3822029,3823169
yjeF,b4167;ECK4163;JW4125,b4167,True,3823167,3824715
yjeE,b4168;ECK4164;JW4126,b4168,True,3824686,3825148
amiB,b4169;ECK4165;JW4127,b4169,True,3825166,3826504
mutL,b4170;ECK4166;JW4128,b4170,True,3826513,3828361
miaA,b4171;ECK4167;JW4129,b4171,True,3828353,3829304
hfq,b4172;ECK4168;JW4130,b4172,True,3829389,3829698
hflX,b4173;ECK4169;JW4131,b4173,True,3829773,3831054
hflK,b4174;ECK4170;JW4132,b4174,True,3831139,3832399
hflC,b4175;ECK4171;JW4133,b4175,True,3832401,3833406
yjeT,b4176;ECK4172;JW4134,b4176,True,3833487,3833685
purA,b4177;ECK4173;JW4135,b4177,True,3833788,3835087
yjeB,b4178;ECK4174;JW4136,b4178,True,3835291,3835717
rnr,b4179;ECK4175;JW5741,b4179,True,3835755,3838197
rlmB,b4180;ECK4176;JW4138,b4180,True,3838376,3839108
yjfI,b4181;ECK4177;JW4139,b4181,True,3839234,3839636
yjfJ,b4182;ECK4178;JW4140,b4182,True,3839654,3840353
yjfK,b4183;ECK4179;JW4141,b4183,True,3840403,3841063
yjfL,b4184;ECK4180;JW4142,b4184,True,3841080,3841479
yjfM,b4185;ECK4181;JW4143,b4185,True,3841488,3842127
yjfC,b4186;ECK4182;JW4144,b4186,True,3842129,3843293
aidB,b4187;ECK4183;JW5867,b4187,True,3843376,3845002
yjfN,b4188;ECK4184;JW5742,b4188,True,3845118,3845394
yjfO,b4189;ECK4185;JW5743,b4189,True,3845542,3845872
yjfP,b4190;ECK4186;JW4148,b4190,True,3846053,3846803
ulaR,b4191;ECK4187;JW4149,b4191,True,3846799,3847555
ulaG,b4192;ECK4188;JW5868,b4192,True,3847662,3848727
ulaA,b4193;ECK4189;JW5744,b4193,True,3849081,3850479
ulaB,b4194;ECK4190;JW4152,b4194,True,3850494,3850800
ulaC,b4195;ECK4191;JW4153,b4195,True,3850809,3851274
ulaD,b4196;ECK4192;JW4154,b4196,True,3851287,3851938
ulaE,b4197;ECK4193;JW4155,b4197,True,3851947,3852802
ulaF,b4198;ECK4194;JW4156,b4198,True,3852801,3853488
yjfY,b4199;ECK4195;JW4157,b4199,True,3853617,3853893
rpsF,b4200;ECK4196;JW4158,b4200,True,3854219,3854615
priB,b4201;ECK4197;JW4159,b4201,True,3854621,3854936
rpsR,b4202;ECK4198;JW4160,b4202,True,3854940,3855168
rplI,b4203;ECK4199;JW4161,b4203,True,3855209,3855659
yjfZ,b4204;ECK4200;JW4162,b4204,True,3855729,3856524
