gene,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,line,gen_id,duplicated
glnS,99.94,1664,1,0,1,1664,1209800,1211463,0.0,3068,1664,L09-2,1,False
groL,100.0,1646,0,0,1,1646,449232,450877,0.0,3040,1646,L09-2,1,False
yidC,100.0,1646,0,0,1,1646,3944965,3946610,0.0,3040,1646,L09-2,1,False
pyrG,100.0,1637,0,0,1,1637,3063743,3065379,0.0,3024,1637,L09-2,1,False
lnt,100.0,1538,0,0,1,1538,1193054,1194591,0.0,2841,1538,L09-2,1,False
mviN,100.0,1535,0,0,1,1535,1606373,1607907,0.0,2835,1535,L09-2,1,False
ftsY,99.933,1493,0,1,1,1493,3705327,3706818,0.0,2750,1493,L09-2,1,False
nusA,100.0,1487,0,0,1,1487,3436744,3438230,0.0,2747,1487,L09-2,1,False
murE,100.0,1487,0,0,1,1487,713156,714642,0.0,2747,1487,L09-2,1,False
murC,100.0,1475,0,0,1,1475,720755,722229,0.0,2724,1475,L09-2,1,False
der,99.932,1472,1,0,1,1472,2827710,2829181,0.0,2713,1472,L09-2,1,False
dnaB,100.0,1415,0,0,1,1415,338541,339955,0.0,2614,1415,L09-2,1,False
gltX,100.0,1415,0,0,1,1415,2717877,2719291,0.0,2614,1415,L09-2,1,False
dnaA,100.0,1403,0,0,1,1403,3942215,3943617,0.0,2591,1403,L09-2,1,False
asnS,100.0,1400,0,0,1,1400,1485904,1487303,0.0,2586,1400,L09-2,1,False
cysS,100.0,1385,0,0,1,1385,1083364,1084748,0.0,2558,1385,L09-2,1,False
glmU,100.0,1370,0,0,1,1370,3973717,3975086,0.0,2531,1370,L09-2,1,False
ffh,99.927,1361,0,1,1,1361,2938251,2939610,0.0,2507,1361,L09-2,1,False
murF,100.0,1358,0,0,1,1358,714640,715997,0.0,2508,1358,L09-2,1,False
pssA,100.0,1355,0,0,1,1355,2914546,2915900,0.0,2503,1355,L09-2,1,False
yaeL,100.0,1352,0,0,1,1352,813726,815077,0.0,2497,1352,L09-2,1,False
accC,100.0,1349,0,0,1,1349,3524236,3525584,0.0,2492,1349,L09-2,1,False
glmM,100.0,1337,0,0,1,1337,3443438,3444774,0.0,2470,1337,L09-2,1,False
secY,99.925,1331,1,0,1,1331,3561079,3562409,0.0,2453,1331,L09-2,1,False
mukF,100.0,1322,0,0,1,1322,1472639,1473960,0.0,2442,1322,L09-2,1,False
murD,100.0,1316,0,0,1,1316,717077,718392,0.0,2431,1316,L09-2,1,False
eno,100.0,1298,0,0,1,1298,3062357,3063654,0.0,2398,1298,L09-2,1,False
tilS,100.0,1298,0,0,1,1298,829511,830808,0.0,2398,1298,L09-2,1,False
serS,99.923,1292,1,0,1,1292,1437750,1439041,0.0,2381,1292,L09-2,1,False
hemL,100.0,1280,0,0,1,1280,790782,792061,0.0,2364,1280,L09-2,1,False
kdtA,100.0,1277,0,0,1,1277,3868517,3869793,0.0,2359,1277,L09-2,1,False
tyrS,100.0,1274,0,0,1,1274,2037161,2038434,0.0,2353,1274,L09-2,1,False
hisS,100.0,1274,0,0,1,1274,2831127,2832400,0.0,2353,1274,L09-2,1,False
folC,100.0,1268,0,0,1,1268,2648254,2649521,0.0,2342,1268,L09-2,1,False
ftsA,100.0,1262,0,0,1,1262,723972,725233,0.0,2331,1262,L09-2,1,False
murA,100.0,1259,0,0,1,1259,3455939,3457197,0.0,2326,1259,L09-2,1,False
rho,100.0,1259,0,0,1,1259,40667,41925,0.0,2326,1259,L09-2,1,False
hemA,100.0,1256,0,0,1,1256,1708802,1710057,0.0,2320,1256,L09-2,1,False
ftsW,100.0,1244,0,0,1,1244,718393,719636,0.0,2298,1244,L09-2,1,False
lolE,100.0,1244,0,0,1,1244,1644259,1645502,0.0,2298,1244,L09-2,1,False
cca,99.919,1238,1,0,1,1238,3322605,3323842,0.0,2281,1238,L09-2,1,False
fabB,100.0,1220,0,0,1,1220,2656964,2658183,0.0,2254,1220,L09-2,1,False
dfp,99.918,1220,0,1,1,1220,3872708,3873926,0.0,2246,1220,L09-2,1,False
lolC,100.0,1199,0,0,1,1199,1642366,1643564,0.0,2215,1199,L09-2,1,False
dxr,99.916,1196,1,0,1,1196,810702,811897,0.0,2204,1196,L09-2,1,False
obgE,100.0,1172,0,0,1,1172,3451287,3452458,0.0,2165,1172,L09-2,1,False
pgk,100.0,1163,0,0,1,1163,3225507,3226669,0.0,2148,1163,L09-2,1,False
metK,100.0,1154,0,0,1,1154,3240753,3241906,0.0,2132,1154,L09-2,1,False
ftsZ,100.0,1151,0,0,1,1151,725295,726445,0.0,2126,1151,L09-2,1,False
lpxB,100.0,1148,0,0,1,1148,820528,821675,0.0,2121,1148,L09-2,1,False
nrdB,100.0,1130,0,0,1,1130,2563968,2565097,0.0,2087,1130,L09-2,1,False
dapE,99.911,1127,0,1,1,1127,2783432,2784557,0.0,2074,1127,L09-2,1,False
ispG,100.0,1118,0,0,1,1118,2832512,2833629,0.0,2065,1118,L09-2,1,False
mrdB,100.0,1112,0,0,1,1112,1170097,1171208,0.0,2054,1112,L09-2,1,False
trmU,99.91,1106,1,0,1,1106,1659605,1660710,0.0,2037,1106,L09-2,1,False
ribD,100.0,1103,0,0,1,1103,969506,970608,0.0,2037,1103,L09-2,1,False
mreC,100.0,1103,0,0,1,1103,3517194,3518296,0.0,2037,1103,L09-2,1,False
asd,100.0,1103,0,0,1,1103,3680264,3681366,0.0,2037,1103,L09-2,1,False
yjgP,100.0,1100,0,0,1,1100,564305,565404,0.0,2032,1100,L09-2,1,False
dnaN,100.0,1100,0,0,1,1100,3941110,3942209,0.0,2032,1100,L09-2,1,False
prfB,100.0,1098,0,0,1,1098,3189236,3190333,0.0,2028,1098,L09-2,1,False
prfA,99.908,1082,1,0,1,1082,1710099,1711180,0.0,1993,1082,L09-2,1,False
yjgQ,100.0,1082,0,0,1,1082,565405,566486,0.0,1999,1082,L09-2,1,False
mraY,100.0,1082,0,0,1,1082,715992,717073,0.0,1999,1082,L09-2,1,False
fbaA,100.0,1079,0,0,1,1079,3224213,3225291,0.0,1993,1079,L09-2,1,False
degS,100.0,1067,0,0,1,1067,3500517,3501583,0.0,1971,1067,L09-2,1,False
murG,100.0,1067,0,0,1,1067,719634,720700,0.0,1971,1067,L09-2,1,False
ftsX,100.0,1058,0,0,1,1058,3703605,3704662,0.0,1954,1058,L09-2,1,False
rsgA,100.0,1052,0,0,1,1052,468664,469715,0.0,1943,1052,L09-2,1,False
mreB,100.0,1043,0,0,1,1043,3518363,3519405,0.0,1927,1043,L09-2,1,False
holA,100.0,1031,0,0,1,1031,1175469,1176499,0.0,1905,1031,L09-2,1,False
murB,99.903,1028,1,0,1,1028,246292,247319,0.0,1893,1028,L09-2,1,False
lpxD,100.0,1025,0,0,1,1025,818151,819175,0.0,1893,1025,L09-2,1,False
gpsA,100.0,1019,0,0,1,1019,3842624,3843642,0.0,1882,1019,L09-2,1,False
ygjD,100.0,1013,0,0,1,1013,3330244,3331256,0.0,1871,1013,L09-2,1,False
holB,100.0,1004,0,0,1,1004,1622704,1623707,0.0,1855,1004,L09-2,1,False
trpS,100.0,1004,0,0,1,1004,3619118,3620121,0.0,1855,1004,L09-2,1,False
gapA,100.0,995,0,0,1,995,2183974,2184968,0.0,1838,995,L09-2,1,False
rpoA,100.0,989,0,0,1,989,3558353,3559341,0.0,1827,989,L09-2,1,False
zipA,100.0,986,0,0,1,986,2728865,2729850,0.0,1821,986,L09-2,1,False
lpxK,100.0,986,0,0,1,986,1466687,1467672,0.0,1821,986,L09-2,1,False
pheS,100.0,983,0,0,1,983,2119166,2120148,0.0,1816,983,L09-2,1,False
thiL,99.898,977,1,0,1,977,971683,972659,0.0,1799,977,L09-2,1,False
hemB,100.0,974,0,0,1,974,934714,935687,0.0,1799,974,L09-2,1,False
lepB,100.0,974,0,0,1,974,2896157,2897130,0.0,1799,974,L09-2,1,False
ispB,100.0,971,0,0,1,971,3454415,3455385,0.0,1794,971,L09-2,1,False
secF,100.0,971,0,0,1,971,965556,966526,0.0,1794,971,L09-2,1,False
psd,100.0,968,0,0,1,968,467599,468566,0.0,1788,968,L09-2,1,False
birA,100.0,965,0,0,1,965,247317,248281,0.0,1783,965,L09-2,1,False
hemH,100.0,962,0,0,1,962,1034100,1035061,0.0,1777,962,L09-2,1,False
accA,100.0,959,0,0,1,959,825801,826759,0.0,1772,959,L09-2,1,False
ftsN,99.896,959,0,1,1,959,196618,197575,0.0,1764,959,L09-2,1,False
coaA,100.0,950,0,0,1,950,248311,249260,0.0,1755,950,L09-2,1,False
ispH,100.0,950,0,0,1,950,646274,647223,0.0,1755,950,L09-2,1,False
prsA,100.0,947,0,0,1,947,1706016,1706962,0.0,1749,947,L09-2,1,False
fmt,100.0,947,0,0,1,947,3552527,3553473,0.0,1749,947,L09-2,1,False
hemC,100.0,941,0,0,1,941,64071,65011,0.0,1738,941,L09-2,1,False
ribF,100.0,941,0,0,1,941,641405,642345,0.0,1738,941,L09-2,1,False
fabD,100.0,929,0,0,1,929,1616670,1617598,0.0,1716,929,L09-2,1,False
lpxC,100.0,917,0,0,1,917,726547,727463,0.0,1694,917,L09-2,1,False
accD,100.0,914,0,0,1,914,2649592,2650505,0.0,1688,914,L09-2,1,False
glyQ,99.89,911,1,0,1,911,3792646,3793556,0.0,1677,911,L09-2,1,False
era,100.0,905,0,0,1,905,2894303,2895207,0.0,1672,905,L09-2,1,False
ispA,99.889,899,1,0,1,899,976251,977149,0.0,1655,899,L09-2,1,False
dapA,100.0,878,0,0,1,878,2790707,2791584,0.0,1622,878,L09-2,1,False
uppS,100.0,878,0,0,1,878,2942646,2943523,0.0,1622,878,L09-2,1,False
lgt,100.0,875,0,0,1,875,3120871,3121745,0.0,1616,875,L09-2,1,False
ubiA,100.0,872,0,0,1,872,327246,328117,0.0,1611,872,L09-2,1,False
folD,100.0,866,0,0,1,866,1088712,1089577,0.0,1600,866,L09-2,1,False
murI,100.0,857,0,0,1,857,239663,240519,0.0,1583,857,L09-2,1,False
cdsA,99.883,857,1,0,1,857,812857,813713,0.0,1578,857,L09-2,1,False
rpoH,99.883,855,0,1,1,854,3702505,3703359,0.0,1572,854,L09-2,1,False
kdsA,99.883,854,1,0,1,854,1713252,1714105,0.0,1572,854,L09-2,1,False
tsf,100.0,851,0,0,1,851,808038,808888,0.0,1572,851,L09-2,1,False
ispE,100.0,851,0,0,1,851,1707114,1707964,0.0,1572,851,L09-2,1,False
prmC,100.0,833,0,0,1,833,1711181,1712013,0.0,1539,833,L09-2,1,False
ftsQ,100.0,830,0,0,1,830,723145,723974,0.0,1533,830,L09-2,1,False
nadE,100.0,827,0,0,1,827,2143663,2144489,0.0,1528,827,L09-2,1,False
dapD,99.879,825,0,1,1,824,802303,803127,0.0,1517,824,L09-2,1,False
dapB,100.0,821,0,0,1,821,648371,649191,0.0,1517,821,L09-2,1,False
rplB,100.0,821,0,0,1,821,3568856,3569676,0.0,1517,821,L09-2,1,False
suhB,100.0,803,0,0,1,803,2855268,2856070,0.0,1483,803,L09-2,1,False
map,100.0,794,0,0,1,794,805893,806686,0.0,1467,794,L09-2,1,False
lpxA,99.873,788,1,0,1,788,819740,820527,0.0,1450,788,L09-2,1,False
fabI,100.0,788,0,0,1,788,1794135,1794922,0.0,1456,788,L09-2,1,False
trmD,100.0,767,0,0,1,767,2936389,2937155,0.0,1417,767,L09-2,1,False
ispU,99.869,761,0,1,1,761,812084,812843,0.0,1399,761,L09-2,1,False
kdsB,100.0,746,0,0,1,746,1469173,1469918,0.0,1378,746,L09-2,1,False
hda,100.0,746,0,0,1,746,2809900,2810645,0.0,1378,746,L09-2,1,False
hemD,100.0,740,0,0,1,740,63334,64073,0.0,1367,740,L09-2,1,False
dnaC,100.0,737,0,0,1,737,583766,584502,0.0,1362,737,L09-2,1,False
yfiO,100.0,737,0,0,1,737,2927963,2928699,0.0,1362,737,L09-2,1,False
plsC,100.0,737,0,0,1,737,3290374,3291110,0.0,1362,737,L09-2,1,False
fabG,100.0,734,0,0,1,734,1617612,1618345,0.0,1356,734,L09-2,1,False
rpsB,99.862,725,1,0,1,725,807055,807779,0.0,1334,725,L09-2,1,False
yhbG,100.0,725,0,0,1,725,3464647,3465371,0.0,1339,725,L09-2,1,False
pyrH,100.0,725,0,0,1,725,809036,809760,0.0,1339,725,L09-2,1,False
lpxH,100.0,722,0,0,1,722,1081971,1082692,0.0,1334,722,L09-2,1,False
ispD,99.859,710,0,1,1,710,3027501,3028209,0.0,1304,710,L09-2,1,False
lolD,100.0,701,0,0,1,701,1643558,1644258,0.0,1295,701,L09-2,1,False
rpsC,100.0,701,0,0,1,701,3567495,3568195,0.0,1295,701,L09-2,1,False
yeaZ,100.0,695,0,0,1,695,2210333,2211027,0.0,1284,695,L09-2,1,False
mukE,100.0,677,0,0,1,677,1473969,1474645,0.0,1251,677,L09-2,1,False
folE,100.0,668,0,0,1,668,2463471,2464138,0.0,1234,668,L09-2,1,False
ftsE,99.85,668,1,0,1,668,3704656,3705323,0.0,1229,668,L09-2,1,False
can,99.849,662,0,1,1,662,762000,762660,0.0,1216,662,L09-2,1,False
ribB,100.0,653,0,0,1,653,3311444,3312096,0.0,1206,653,L09-2,1,False
adk,100.0,644,0,0,1,644,1033220,1033863,0.0,1190,644,L09-2,1,False
ribC,100.0,641,0,0,1,641,2063811,2064451,0.0,1184,641,L09-2,1,False
nadD,100.0,641,0,0,1,641,1174826,1175466,0.0,1184,641,L09-2,1,False
tmk,100.0,641,0,0,1,641,1622066,1622706,0.0,1184,641,L09-2,1,False
rplC,100.0,629,0,0,1,629,3570610,3571238,0.0,1162,629,L09-2,1,False
lolB,100.0,623,0,0,1,623,1707965,1708587,0.0,1151,623,L09-2,1,False
gmk,100.0,623,0,0,1,623,3881322,3881944,0.0,1151,623,L09-2,1,False
rpsD,100.0,620,0,0,1,620,3559368,3559987,0.0,1146,620,L09-2,1,False
coaE,100.0,620,0,0,1,620,732590,733209,0.0,1146,620,L09-2,1,False
lolA,100.0,614,0,0,1,614,1435690,1436303,0.0,1134,614,L09-2,1,False
lexA,100.0,608,0,0,1,608,331344,331951,0.0,1123,608,L09-2,1,False
rplD,100.0,605,0,0,1,605,3569994,3570598,0.0,1118,605,L09-2,1,False
yihA,100.0,596,0,0,1,596,124378,124973,0.0,1101,596,L09-2,1,False
grpE,100.0,593,0,0,1,593,2941930,2942522,0.0,1096,593,L09-2,1,False
ribA,100.0,590,0,0,1,590,1782456,1783045,0.0,1090,590,L09-2,1,False
pth,100.0,584,0,0,1,584,1703018,1703601,0.0,1079,584,L09-2,1,False
rlpB,100.0,581,0,0,1,581,1176500,1177080,0.0,1074,581,L09-2,1,False
yrbK,100.0,575,0,0,1,575,3463539,3464113,0.0,1062,575,L09-2,1,False
yrdC,99.825,572,0,1,1,572,3549157,3549727,0.0,1050,572,L09-2,1,False
kdsC,100.0,566,0,0,1,566,3462976,3463541,0.0,1046,566,L09-2,1,False
efp,100.0,566,0,0,1,566,453906,454471,0.0,1046,566,L09-2,1,False
yhbN,100.0,557,0,0,1,557,3464083,3464639,0.0,1029,557,L09-2,1,False
frr,100.0,557,0,0,1,557,810053,810609,0.0,1029,557,L09-2,1,False
pgsA,100.0,548,0,0,1,548,2298898,2299445,0.0,1013,548,L09-2,1,False
nusG,100.0,545,0,0,1,545,251978,252522,0.0,1007,545,L09-2,1,False
hemG,100.0,545,0,0,1,545,108853,109397,0.0,1007,545,L09-2,1,False
orn,100.0,545,0,0,1,545,469811,470355,0.0,1007,545,L09-2,1,False
infC,100.0,542,0,0,1,542,2121303,2121844,0.0,1002,542,L09-2,1,False
rplE,100.0,539,0,0,1,539,3565212,3565750,0.0,996,539,L09-2,1,False
rpsG,100.0,539,0,0,1,539,3580028,3580566,0.0,996,539,L09-2,1,False
dnaT,100.0,539,0,0,1,539,584506,585044,0.0,996,539,L09-2,1,False
ssb,100.0,536,0,0,1,536,348352,348887,0.0,990,536,L09-2,1,False
rplF,100.0,533,0,0,1,533,3563920,3564452,0.0,985,533,L09-2,1,False
fldA,99.623,531,1,1,1,530,1214642,1215172,0.0,968,530,L09-2,1,False
ppa,100.0,530,0,0,1,530,527210,527739,0.0,979,530,L09-2,1,False
fabA,100.0,518,0,0,1,518,1514267,1514784,0.0,957,518,L09-2,1,False
secM,100.0,512,0,0,1,512,727695,728206,0.0,946,512,L09-2,1,False
def,100.0,509,0,0,1,509,3552003,3552511,0.0,941,509,L09-2,1,False
rpsE,100.0,503,0,0,1,503,3563039,3563541,0.0,929,503,L09-2,1,False
rplJ,100.0,497,0,0,1,497,254231,254727,0.0,918,497,L09-2,1,False
lspA,100.0,494,0,0,1,494,645204,645697,0.0,913,494,L09-2,1,False
mreD,100.0,488,0,0,1,488,3516706,3517193,0.0,902,488,L09-2,1,False
folA,100.0,479,0,0,1,479,669816,670294,0.0,885,479,L09-2,1,False
ispF,100.0,479,0,0,1,479,3027022,3027500,0.0,885,479,L09-2,1,False
coaD,100.0,479,0,0,1,479,3869802,3870280,0.0,885,479,L09-2,1,False
folK,100.0,479,0,0,1,479,780346,780824,0.0,885,479,L09-2,1,False
accB,100.0,470,0,0,1,470,3523755,3524224,0.0,869,470,L09-2,1,False
ribE,100.0,470,0,0,1,470,970697,971166,0.0,869,470,L09-2,1,False
yjeE,100.0,461,0,0,1,461,473679,474139,0.0,852,461,L09-2,1,False
fabZ,100.0,455,0,0,1,455,819281,819735,0.0,841,455,L09-2,1,False
dut,100.0,452,0,0,4,455,3873911,3874362,0.0,835,455,L09-2,1,False
rplO,100.0,434,0,0,1,434,3562418,3562851,0.0,802,434,L09-2,1,False
rplM,100.0,428,0,0,1,428,3493440,3493867,0.0,791,428,L09-2,1,False
nusB,100.0,419,0,0,1,419,971187,971605,0.0,774,419,L09-2,1,False
yqgF,100.0,416,0,0,1,416,3246836,3247251,0.0,769,416,L09-2,1,False
rplP,100.0,410,0,0,1,410,3567072,3567481,0.0,758,410,L09-2,1,False
rpsI,100.0,392,0,0,1,392,3493032,3493423,0.0,725,392,L09-2,1,False
rpsH,100.0,392,0,0,1,392,3564466,3564857,0.0,725,392,L09-2,1,False
rpsK,100.0,389,0,0,1,389,3560022,3560410,0.0,719,389,L09-2,1,False
rplQ,99.739,383,1,0,1,383,3557929,3558311,0.0,702,383,L09-2,1,False
secE,100.0,383,0,0,1,383,251593,251975,0.0,708,383,L09-2,1,False
acpS,100.0,380,0,0,1,380,2892441,2892820,0.0,702,380,L09-2,1,False
rnpB,99.468,376,0,1,1,376,3390926,3391299,0.0,682,376,L09-2,1,False
rpsL,100.0,374,0,0,1,374,3580664,3581037,0.0,691,374,L09-2,1,False
rplN,100.0,371,0,0,1,371,3566091,3566461,0.0,686,371,L09-2,1,False
folB,100.0,368,0,0,1,368,3324935,3325302,0.0,680,368,L09-2,1,False
ftsL,100.0,365,0,0,1,365,711022,711386,0.0,675,365,L09-2,1,False
rplL,100.0,365,0,0,1,365,254795,255159,0.0,675,365,L09-2,1,False
rnpA,100.0,359,0,0,1,359,3944382,3944740,0.0,664,359,L09-2,1,False
rplT,100.0,356,0,0,1,356,2120600,2120955,0.0,658,356,L09-2,1,False
rpsM,100.0,356,0,0,1,356,3560428,3560783,0.0,658,356,L09-2,1,False
rplR,100.0,353,0,0,1,353,3563557,3563909,0.0,652,353,L09-2,1,False
rplS,100.0,347,0,0,1,347,2936000,2936346,0.0,641,347,L09-2,1,False
yadR,99.709,344,1,0,1,344,793791,794134,0.0,630,344,L09-2,1,False
rplV,100.0,332,0,0,1,332,3568214,3568545,1.58e-176,614,332,L09-2,1,False
yceQ,100.0,320,0,0,1,320,1611445,1611764,7.11e-170,592,320,L09-2,1,False
rplX,100.0,314,0,0,1,314,3565766,3566079,1.5100000000000002e-166,580,314,L09-2,1,False
ftsB,100.0,311,0,0,1,311,3028229,3028539,6.95e-165,575,311,L09-2,1,False
rpsJ,100.0,311,0,0,1,311,3571272,3571582,6.95e-165,575,311,L09-2,1,False
rplU,100.0,311,0,0,1,311,3453845,3454155,6.95e-165,575,311,L09-2,1,False
rpsN,100.0,305,0,0,1,305,3564892,3565196,1.47e-161,564,305,L09-2,1,False
rplW,100.0,302,0,0,1,302,3569695,3569996,6.78e-160,558,302,L09-2,1,False
groS,100.0,293,0,0,1,293,448895,449187,6.61e-155,542,293,L09-2,1,False
rpsS,100.0,278,0,0,1,278,3568561,3568838,1.36e-146,514,278,L09-2,1,False
rpmA,100.0,257,0,0,1,257,3453567,3453823,5.9e-135,475,257,L09-2,1,False
rpsQ,100.0,254,0,0,1,254,3566627,3566880,2.71e-133,470,254,L09-2,1,False
rpsP,99.597,248,1,0,1,248,2937754,2938001,2.66e-128,453,248,L09-2,1,False
acpP,99.576,236,1,0,1,236,1618557,1618792,1.18e-121,431,236,L09-2,1,False
rpmB,100.0,236,0,0,1,236,3871415,3871650,2.54e-123,436,236,L09-2,1,False
rpsR,100.0,227,0,0,1,227,503929,504155,2.45e-118,420,227,L09-2,1,False
infA,100.0,218,0,0,1,218,1424548,1424765,2.36e-113,403,218,L09-2,1,False
rpmC,100.0,191,0,0,1,191,3566881,3567071,2.09e-98,353,191,L09-2,1,False
csrA,100.0,185,0,0,1,185,2975683,2975867,4.36e-95,342,185,L09-2,1,False
rpmD,100.0,179,0,0,1,179,3562856,3563034,9.1e-92,331,179,L09-2,1,False
rpmH,100.0,140,0,0,1,140,3944225,3944364,3.29e-70,259,140,L09-2,1,False
ffs,100.0,113,0,0,1,113,1012495,1012607,2.6e-55,209,113,L09-2,1,False
serV,100.0,92,0,0,1,92,2975275,2975366,9.64e-44,171,92,L09-2,1,False
serT,100.0,87,0,0,1,87,1529936,1530022,5.4e-41,161,87,L09-2,1,False
leuU,100.0,86,0,0,1,86,3442777,3442862,1.9199999999999998e-40,159,86,L09-2,1,False
leuZ,100.0,86,0,0,1,86,2298444,2298529,1.9199999999999998e-40,159,86,L09-2,1,False
leuW,100.0,84,0,0,1,84,1200674,1200757,2.3999999999999998e-39,156,84,L09-2,1,False
argU,100.0,76,0,0,1,76,1096560,1096635,5.900000000000001e-35,141,76,L09-2,1,False
proM,100.0,76,0,0,1,76,56982,57057,5.900000000000001e-35,141,76,L09-2,1,False
hisR,100.0,76,0,0,1,76,56757,56832,5.900000000000001e-35,141,76,L09-2,1,False
argX,100.0,76,0,0,1,76,56623,56698,5.900000000000001e-35,141,76,L09-2,1,False
trpT,100.0,75,0,0,1,75,21210,21284,2.09e-34,139,75,L09-2,1,False
thrU,100.0,75,0,0,1,75,249623,249697,2.09e-34,139,75,L09-2,1,False
glyT,100.0,74,0,0,1,74,249908,249981,7.3699999999999995e-34,137,74,L09-2,1,False
cysT,100.0,73,0,0,1,73,2298543,2298615,2.6e-33,135,73,L09-2,1,False
mukB,100.0,4460,0,0,1,4460,1473727,1478186,0.0,8237,4460,L09-2,2,False
rpoC,100.0,4223,0,0,1,4223,259603,263825,0.0,7799,4223,L09-2,2,False
rpoB,100.0,4028,0,0,1,4028,255498,259525,0.0,7439,4028,L09-2,2,False
ftsK,100.0,3989,0,0,1,3989,1430625,1434613,0.0,7367,3989,L09-2,2,False
dnaE,100.0,3482,0,0,1,3482,818245,821726,0.0,6431,3482,L09-2,2,False
rne,100.0,3185,0,0,1,3185,1607215,1610399,0.0,5882,3185,L09-2,2,False
valS,100.0,2855,0,0,1,2855,555002,557856,0.0,5273,2855,L09-2,2,False
ileS,100.0,2816,0,0,1,2816,638323,641138,0.0,5201,2816,L09-2,2,False
polA,100.0,2786,0,0,1,2786,121221,124006,0.0,5145,2786,L09-2,2,False
secA,100.0,2705,0,0,1,2705,724207,726911,0.0,4996,2705,L09-2,2,False
infB,100.0,2672,0,0,1,2672,3421220,3423891,0.0,4935,2672,L09-2,2,False
alaS,100.0,2630,0,0,1,2630,2963250,2965879,0.0,4857,2630,L09-2,2,False
gyrA,100.0,2627,0,0,1,2627,2540511,2543137,0.0,4852,2627,L09-2,2,False
topA,100.0,2597,0,0,1,2597,1762361,1764957,0.0,4796,2597,L09-2,2,False
leuS,100.0,2582,0,0,1,2582,1173056,1175637,0.0,4769,2582,L09-2,2,False
yaeT,100.0,2432,0,0,1,2432,811047,813478,0.0,4492,2432,L09-2,2,False
plsB,100.0,2423,0,0,1,2423,328295,330717,0.0,4475,2423,L09-2,2,False
gyrB,100.0,2414,0,0,1,2414,3910757,3913170,0.0,4458,2414,L09-2,2,False
pheT,100.0,2387,0,0,1,2387,2104207,2106593,0.0,4409,2387,L09-2,2,False
imp,100.0,2354,0,0,1,2354,670686,673039,0.0,4348,2354,L09-2,2,False
nrdA,100.0,2285,0,0,1,2285,2548583,2550867,0.0,4220,2285,L09-2,2,False
parC,100.0,2258,0,0,1,2258,3278512,3280769,0.0,4170,2258,L09-2,2,False
priA,100.0,2198,0,0,1,2198,198865,201062,0.0,4060,2198,L09-2,2,False
yrfF,100.0,2135,0,0,1,2135,3620134,3622268,0.0,3943,2135,L09-2,2,False
fusA,100.0,2114,0,0,1,2114,3565066,3567179,0.0,3904,2114,L09-2,2,False
spoT,100.0,2108,0,0,1,2108,3742694,3740587,0.0,3893,2108,L09-2,2,False
glyS,100.0,2069,0,0,1,2069,3834432,3832364,0.0,3821,2069,L09-2,2,False
metG,100.0,2033,0,0,1,2033,2401912,2403944,0.0,3755,2033,L09-2,2,False
ligA,100.0,2015,0,0,1,2015,2713920,2715934,0.0,3722,2015,L09-2,2,False
ftsH,100.0,1934,0,0,1,1934,3432879,3434812,0.0,3572,1934,L09-2,2,False
dnaX,99.948,1931,0,1,1,1931,1024090,1026019,0.0,3559,1931,L09-2,2,False
thrS,100.0,1928,0,0,1,1928,2109292,2111219,0.0,3561,1928,L09-2,2,False
mrdA,100.0,1901,0,0,1,1901,1167171,1169071,0.0,3511,1901,L09-2,2,False
parE,100.0,1892,0,0,1,1892,3288301,3290192,0.0,3494,1892,L09-2,2,False
dxs,100.0,1862,0,0,1,1862,970315,972176,0.0,3439,1862,L09-2,2,False
secD,100.0,1847,0,0,1,1847,959647,961493,0.0,3411,1847,L09-2,2,False
rpoD,100.0,1841,0,0,1,1841,3320928,3322768,0.0,3400,1841,L09-2,2,False
glmS,100.0,1829,0,0,1,1829,3944890,3946718,0.0,3378,1829,L09-2,2,False
aspS,100.0,1772,0,0,1,1772,2259266,2261037,0.0,3273,1772,L09-2,2,False
ftsI,100.0,1766,0,0,1,1766,707341,709106,0.0,3262,1766,L09-2,2,False
yejM,99.943,1761,0,1,1,1760,2491986,2493746,0.0,3245,1760,L09-2,2,False
msbA,100.0,1748,0,0,1,1748,1464022,1465769,0.0,3229,1748,L09-2,2,False
dnaG,100.0,1745,0,0,1,1745,3318988,3320732,0.0,3223,1745,L09-2,2,False
argS,100.0,1733,0,0,1,1733,2270577,2272309,0.0,3201,1733,L09-2,2,False
proS,100.0,1718,0,0,1,1718,830176,831893,0.0,3173,1718,L09-2,2,False
rpsA,100.0,1673,0,0,1,1673,1459396,1461068,0.0,3090,1673,L09-2,2,False
glnS,100.0,1664,0,0,1,1664,1205762,1207425,0.0,3073,1664,L09-2,2,False
groL,100.0,1646,0,0,1,1646,445164,446809,0.0,3040,1646,L09-2,2,False
yidC,100.0,1646,0,0,1,1646,3918128,3919773,0.0,3040,1646,L09-2,2,False
pyrG,100.0,1637,0,0,1,1637,3050892,3052528,0.0,3024,1637,L09-2,2,False
lnt,100.0,1538,0,0,1,1538,1189013,1190550,0.0,2841,1538,L09-2,2,False
mviN,100.0,1535,0,0,1,1535,1605463,1606997,0.0,2835,1535,L09-2,2,False
ftsY,100.0,1493,0,0,1,1493,3692505,3693997,0.0,2758,1493,L09-2,2,False
nusA,100.0,1487,0,0,1,1487,3423917,3425403,0.0,2747,1487,L09-2,2,False
