,line,gen_id,prime_end,distance,initial_weight,factor,normalized_weight,cumulative_weight_rv
2598,L02-1,1,distance_3_prime,99203,99203,8,9.06305050951337e-06,328.22633344039986
2737,L02-3,1,distance_3_prime,99203,99203,8,9.06305050951337e-06,327.3272516407046
1211,L06-1,2,distance_5_prime,100035,100035,12,9.756978068752546e-06,326.4281698410094
2937,L03-2,2,distance_3_prime,100370,100370,12,7.594782890473104e-06,325.4521305399017
2893,L03-1,2,distance_3_prime,100372,100372,12,9.821333573410376e-06,324.68984218118493
2989,L03-3,2,distance_3_prime,100374,100374,12,8.342573892610218e-06,323.70405528775456
2975,L03-3,1,distance_3_prime,100375,100375,8,1.009527414978863e-05,322.8666777758577
2882,L03-1,1,distance_3_prime,100375,100375,8,1.009527414978863e-05,321.85336463307266
3031,L03-4,1,distance_3_prime,100375,100375,8,1.009527414978863e-05,320.84005149028764
2923,L03-2,1,distance_3_prime,100375,100375,8,1.009527414978863e-05,319.8267383475026
2757,L02-3,2,distance_3_prime,100499,100499,12,7.0366456779163085e-06,318.8134252047176
1166,L05-4,2,distance_5_prime,100558,100558,12,3.7404151860856554e-06,318.1062493507327
243,L02-1,2,distance_5_prime,101601,101601,12,6.2998409290165425e-06,317.7301206804503
222,L02-1,1,distance_5_prime,101605,101605,8,9.06305050951337e-06,317.09005054222126
429,L02-4,1,distance_5_prime,101605,101605,8,9.06305050951337e-06,316.16919929520213
292,L02-2,1,distance_5_prime,101605,101605,8,9.06305050951337e-06,315.248348048183
361,L02-3,1,distance_5_prime,101605,101605,8,9.06305050951337e-06,314.3274968011639
3775,L06-4,2,distance_3_prime,102798,102798,12,7.469756822066657e-06,313.40664555414475
1103,L05-3,2,distance_5_prime,102949,102949,12,8.46067232732649e-06,312.6387694923499
2835,L02-4,2,distance_3_prime,103098,103098,12,8.349626702106193e-06,311.76775173692397
3044,L03-4,2,distance_3_prime,103472,103472,12,5.468557390003386e-06,310.9069219231902
3485,L05-3,2,distance_3_prime,103767,103767,12,8.46067232732649e-06,310.3410793529318
369,L02-3,2,distance_5_prime,106209,106209,12,7.0366456779163085e-06,309.4631407675421
2899,L03-1,2,distance_3_prime,106327,106327,12,9.821333573410376e-06,308.7157856667363
4433,L10-2,2,distance_3_prime,106433,106433,12,5.704430631271309e-06,307.67151273187625
4424,L10-2,2,distance_3_prime,107244,107244,12,5.704430631271309e-06,307.06437306649815
305,L02-2,2,distance_5_prime,107752,107752,12,6.416817194503354e-06,306.45260710787807
317,L02-2,2,distance_5_prime,108227,108227,12,6.416817194503354e-06,305.76118222153593
4416,L10-2,1,distance_3_prime,109311,109311,8,7.982948422170244e-06,305.0667093470264
4377,L10-1,1,distance_3_prime,109311,109311,8,7.982948422170244e-06,304.19408527205053
4469,L10-3,1,distance_3_prime,109311,109311,8,7.982948422170244e-06,303.32146119707465
4514,L10-4,1,distance_3_prime,109311,109311,8,7.982948422170244e-06,302.4488371220988
4526,L10-4,2,distance_3_prime,109315,109315,12,9.642031543906196e-06,301.5762130471229
4388,L10-1,2,distance_3_prime,109316,109316,12,1.005999951376669e-05,300.5221943689008
4482,L10-3,2,distance_3_prime,109317,109317,12,8.534978118449848e-06,299.42247546205385
3307,L04-4,2,distance_3_prime,109576,109576,12,6.325244048999557e-06,298.48945725907924
2628,L02-1,2,distance_3_prime,110202,110202,12,6.2998409290165425e-06,297.7963623171661
4227,L09-1,2,distance_3_prime,110835,110835,12,1.3485509819698733e-05,297.10210724710663
285,L02-2,1,distance_5_prime,111843,111843,8,9.06305050951337e-06,295.6074407662403
354,L02-3,1,distance_5_prime,111843,111843,8,9.06305050951337e-06,294.5938020081048
215,L02-1,1,distance_5_prime,111843,111843,8,9.06305050951337e-06,293.58016324996925
422,L02-4,1,distance_5_prime,111843,111843,8,9.06305050951337e-06,292.5665244918337
235,L02-1,2,distance_5_prime,111844,111844,12,6.2998409290165425e-06,291.5528857336982
2698,L02-2,2,distance_3_prime,113168,113168,12,6.416817194503354e-06,290.8482863248333
1155,L05-4,2,distance_5_prime,114430,114430,12,3.7404151860856554e-06,290.12210795656574
3541,L05-4,2,distance_3_prime,114447,114447,12,3.7404151860856554e-06,289.694092246822
375,L02-3,2,distance_5_prime,114944,114944,12,7.0366456779163085e-06,289.26601295002
2402,L01-1,2,distance_3_prime,116937,116937,12,7.559159874971496e-06,288.4571927492176
3369,L05-1,2,distance_3_prime,117393,117393,12,6.6064779819852355e-06,287.57324727091805
3311,L04-4,2,distance_3_prime,117714,117714,12,6.325244048999557e-06,286.79769300117886
4308,L09-3,2,distance_3_prime,118256,118256,12,9.988912307338854e-06,286.0531232231949
4062,L08-2,1,distance_3_prime,118763,118763,8,6.4710416840238876e-06,284.8718744093783
3868,L07-2,1,distance_3_prime,118763,118763,8,6.7824142172966825e-06,284.10335408585854
3916,L07-3,1,distance_3_prime,118763,118763,8,6.7824142172966825e-06,283.29785422616976
4017,L08-1,1,distance_3_prime,118763,118763,8,6.4710416840238876e-06,282.492354366481
3966,L07-4,1,distance_3_prime,118763,118763,8,6.709022964985609e-06,281.72383404296124
3819,L07-1,1,distance_3_prime,118763,118763,8,6.7824142172966825e-06,280.9270503485707
4164,L08-4,1,distance_3_prime,118763,118763,8,6.4710416840238876e-06,280.1215504888819
4116,L08-3,1,distance_3_prime,118763,118763,8,6.4710416840238876e-06,279.35303016536216
4179,L08-4,2,distance_3_prime,118768,118768,12,9.412872102600306e-06,278.5845098418424
3834,L07-1,2,distance_3_prime,118769,118769,12,9.170413799638686e-06,277.4665618479608
3882,L07-2,2,distance_3_prime,118770,118770,12,8.52401677242367e-06,276.3774009713915
4077,L08-2,2,distance_3_prime,118771,118771,12,1.0121747755924174e-05,275.3650034993308
4032,L08-1,2,distance_3_prime,118771,118771,12,1.2295863056874513e-05,274.1628333966119
3980,L07-4,2,distance_3_prime,118771,118771,12,9.747918819332073e-06,272.7024414454839
4131,L08-3,2,distance_3_prime,118772,118772,12,4.900401383710004e-06,271.544671379393
1547,L07-3,2,distance_5_prime,118987,118987,12,9.662271406762302e-06,270.962640906247
605,L03-3,2,distance_5_prime,119613,119613,12,8.342573892610218e-06,269.8129562183706
4432,L10-2,2,distance_3_prime,121656,121656,12,5.704430631271309e-06,268.8150759273538
3418,L05-2,2,distance_3_prime,121979,121979,12,4.967929942251954e-06,268.12109771447587
3772,L06-4,2,distance_3_prime,122504,122504,12,7.469756822066657e-06,267.5151145880499
3356,L05-1,1,distance_3_prime,123131,123131,8,7.056770839305861e-06,266.60003949831946
3406,L05-2,1,distance_3_prime,123131,123131,8,7.051943736066902e-06,265.73113224810487
3523,L05-4,1,distance_3_prime,123131,123131,8,7.056770839305861e-06,264.8628193639392
3472,L05-3,1,distance_3_prime,123131,123131,8,7.051943736066902e-06,263.9939121137246
1924,L09-3,2,distance_5_prime,124005,124005,12,9.988912307338854e-06,263.12559922955893
3652,L06-2,2,distance_3_prime,124040,124040,12,6.113419209891512e-06,261.8869241588874
2049,L10-2,2,distance_5_prime,124099,124099,12,5.704430631271309e-06,261.12861564009245
4627,L11-2,2,distance_3_prime,124115,124115,12,8.291965638094397e-06,260.42070150318233
1156,L05-4,2,distance_5_prime,125009,125009,12,3.7404151860856554e-06,259.39154418801024
300,L02-2,2,distance_5_prime,126945,126945,12,6.416817194503354e-06,258.92395862601285
4480,L10-3,2,distance_3_prime,127570,127570,12,8.534978118449848e-06,258.1093757672566
668,L03-4,2,distance_5_prime,129225,129225,12,5.468557390003386e-06,257.02056860868595
3368,L05-1,2,distance_3_prime,129332,129332,12,6.6064779819852355e-06,256.31389427996277
3051,L03-4,2,distance_3_prime,129660,129660,12,5.468557390003386e-06,255.45946526959668
923,L04-4,2,distance_5_prime,129817,129817,12,6.325244048999557e-06,254.75041211840883
1501,L07-2,2,distance_5_prime,129982,129982,12,8.52401677242367e-06,253.92928791169984
1035,L05-2,2,distance_5_prime,131085,131085,12,4.967929942251954e-06,252.82131916358668
506,L03-1,2,distance_5_prime,132416,132416,12,9.821333573410376e-06,252.17009806710658
2130,L10-4,1,distance_5_prime,133494,133494,8,7.982948422170244e-06,250.86959636064987
2085,L10-3,1,distance_5_prime,133494,133494,8,7.982948422170244e-06,249.80392064398066
2032,L10-2,1,distance_5_prime,133494,133494,8,7.982948422170244e-06,248.73824492731146
1993,L10-1,1,distance_5_prime,133494,133494,8,7.982948422170244e-06,247.67256921064225
2004,L10-1,2,distance_5_prime,133511,133511,12,1.005999951376669e-05,246.60689349397305
2098,L10-3,2,distance_5_prime,133512,133512,12,8.534978118449848e-06,245.26377289889055
2142,L10-4,2,distance_5_prime,133512,133512,12,9.642031543906196e-06,244.1242509003401
124,L01-3,2,distance_5_prime,134494,134494,12,6.790137777553954e-06,242.83692398485007
3417,L05-2,2,distance_3_prime,137144,137144,12,4.967929942251954e-06,241.92369119459573
2988,L03-3,2,distance_3_prime,137654,137654,12,8.342573892610218e-06,241.24236941059553
3366,L05-1,2,distance_3_prime,138701,138701,12,6.6064779819852355e-06,240.09398074398217
4353,L09-4,2,distance_3_prime,138713,138713,12,1.571309974937606e-05,239.17765564140285
3355,L05-1,1,distance_3_prime,138717,138717,8,7.056770839305861e-06,236.99804443586766
3471,L05-3,1,distance_3_prime,138717,138717,8,7.051943736066902e-06,236.01915035535166
3405,L05-2,1,distance_3_prime,138717,138717,8,7.051943736066902e-06,235.04092587611567
3522,L05-4,1,distance_3_prime,138717,138717,8,7.056770839305861e-06,234.06270139687967
4210,L09-1,1,distance_3_prime,138718,138718,8,1.0857144408163487e-05,233.08380731636367
4341,L09-4,1,distance_3_prime,138718,138718,8,1.1834284513951141e-05,231.57772595835206
4290,L09-3,1,distance_3_prime,138718,138718,8,1.0857144408163487e-05,229.93609767914577
4254,L09-2,1,distance_3_prime,138718,138718,8,1.1834284513951141e-05,228.43001632113416
3483,L05-3,2,distance_3_prime,138719,138719,12,8.46067232732649e-06,226.78838804192787
4376,L10-1,1,distance_3_prime,138720,138720,8,7.982948422170244e-06,225.61473203735346
2935,L03-2,2,distance_3_prime,138720,138720,12,7.594782890473104e-06,224.50733743223
4415,L10-2,1,distance_3_prime,138720,138720,8,7.982948422170244e-06,223.45378914966358
4304,L09-3,2,distance_3_prime,138720,138720,12,9.988912307338854e-06,222.34639454454012
4513,L10-4,1,distance_3_prime,138720,138720,8,7.982948422170244e-06,220.96073262926606
4723,L11-4,2,distance_3_prime,138720,138720,12,7.172370593997801e-06,219.8533380241426
4468,L10-3,1,distance_3_prime,138720,138720,8,7.982948422170244e-06,218.85838677534323
4223,L09-1,2,distance_3_prime,138721,138721,12,1.3485509819698733e-05,217.75099217021977
3599,L06-1,2,distance_3_prime,138721,138721,12,9.756978068752546e-06,215.88026876252135
4578,L11-1,2,distance_3_prime,138723,138723,12,1.0670489072974586e-05,214.52677100784592
3301,L04-4,2,distance_3_prime,138724,138724,12,6.325244048999557e-06,213.04652875217567
4523,L10-4,2,distance_3_prime,138724,138724,12,9.642031543906196e-06,212.16906559672225
2595,L02-1,1,distance_3_prime,138725,138725,8,9.06305050951337e-06,210.8314844128254
2802,L02-4,1,distance_3_prime,138725,138725,8,9.06305050951337e-06,209.57421273089315
2734,L02-3,1,distance_3_prime,138725,138725,8,9.06305050951337e-06,208.3169410489609
2665,L02-2,1,distance_3_prime,138725,138725,8,9.06305050951337e-06,207.05966936702865
3639,L06-2,1,distance_3_prime,138725,138725,8,1.0926468961316203e-05,205.8023976850964
2819,L02-4,2,distance_3_prime,138725,138725,12,8.349626702106193e-06,204.28662327843782
3584,L06-1,1,distance_3_prime,138725,138725,8,1.0926468961316203e-05,203.12832131418813
3704,L06-3,1,distance_3_prime,138725,138725,8,1.0926468961316203e-05,201.61254690752955
3760,L06-4,1,distance_3_prime,138725,138725,8,1.0926468961316203e-05,200.09677250087097
3156,L04-2,1,distance_3_prime,138726,138726,8,8.511951311638497e-06,198.5809980942124
4387,L10-1,2,distance_3_prime,138726,138726,12,1.005999951376669e-05,197.40016913655404
3217,L04-3,1,distance_3_prime,138726,138726,8,8.511951311638497e-06,196.00458564400725
3287,L04-4,1,distance_3_prime,138726,138726,8,8.511951311638497e-06,194.8237566863489
3171,L04-2,2,distance_3_prime,138726,138726,12,8.78976636800994e-06,193.64292772869055
3094,L04-1,1,distance_3_prime,138726,138726,8,8.511951311638497e-06,192.423558599522
2612,L02-1,2,distance_3_prime,138727,138727,12,6.2998409290165425e-06,191.24272964186366
4682,L11-3,2,distance_3_prime,138727,138727,12,1.3801130312572599e-05,190.368771609304
3041,L03-4,2,distance_3_prime,138728,138728,12,5.468557390003386e-06,188.45418220443173
2880,L03-1,1,distance_3_prime,138728,138728,8,1.009527414978863e-05,187.69554017483134
2921,L03-2,1,distance_3_prime,138728,138728,8,1.009527414978863e-05,186.29504298257945
2973,L03-3,1,distance_3_prime,138728,138728,8,1.009527414978863e-05,184.89454579032756
3029,L03-4,1,distance_3_prime,138728,138728,8,1.009527414978863e-05,183.49404859807566
2983,L03-3,2,distance_3_prime,138728,138728,12,8.342573892610218e-06,182.09355140582377
4564,L11-1,1,distance_3_prime,138729,138729,8,8.909697983512604e-06,180.93620281484974
4670,L11-3,1,distance_3_prime,138729,138729,8,8.909697983512604e-06,179.70016932329503
4613,L11-2,1,distance_3_prime,138729,138729,8,8.909697983512604e-06,178.46413583174032
4708,L11-4,1,distance_3_prime,138729,138729,8,8.909697983512604e-06,177.22810234018561
118,L01-3,2,distance_5_prime,138936,138936,12,6.790137777553954e-06,175.9920688486309
161,L01-4,1,distance_5_prime,138939,138939,8,1.0538407225131994e-05,175.04867426636866
107,L01-3,1,distance_5_prime,138939,138939,8,1.0538407225131994e-05,173.58447850491606
60,L01-2,1,distance_5_prime,138939,138939,8,1.0538407225131994e-05,172.12028274346346
3,L01-1,1,distance_5_prime,138939,138939,8,1.0538407225131994e-05,170.65608698201086
1341,L06-3,2,distance_5_prime,138941,138941,12,7.982040409079571e-06,169.19189122055826
171,L01-4,2,distance_5_prime,138941,138941,12,9.992630435054149e-06,168.08285854408032
72,L01-2,2,distance_5_prime,138942,138942,12,1.1707259964585538e-05,166.69447247880348
1160,L05-4,2,distance_5_prime,138945,138945,12,3.7404151860856554e-06,165.06784236480402
15,L01-1,2,distance_5_prime,138948,138948,12,7.559159874971496e-06,164.54813037677334
1391,L06-4,2,distance_5_prime,139462,139462,12,7.469756822066657e-06,163.4978002304658
986,L05-1,2,distance_5_prime,139693,139693,12,6.6064779819852355e-06,162.45605300454673
4076,L08-2,2,distance_3_prime,139773,139773,12,1.0121747755924174e-05,161.53317427580927
3833,L07-1,2,distance_3_prime,141276,141276,12,9.170413799638686e-06,160.11842722672048
3867,L07-2,1,distance_3_prime,141820,141820,8,6.7824142172966825e-06,158.82286784676273
4016,L08-1,1,distance_3_prime,141820,141820,8,6.4710416840238876e-06,157.86098586246572
3915,L07-3,1,distance_3_prime,141820,141820,8,6.7824142172966825e-06,156.94326273083746
3965,L07-4,1,distance_3_prime,141820,141820,8,6.709022964985609e-06,155.98138074654045
4115,L08-3,1,distance_3_prime,141820,141820,8,6.4710416840238876e-06,155.0299071096462
3818,L07-1,1,distance_3_prime,141820,141820,8,6.7824142172966825e-06,154.11218397801792
4061,L08-2,1,distance_3_prime,141820,141820,8,6.4710416840238876e-06,153.15030199372092
4163,L08-4,1,distance_3_prime,141820,141820,8,6.4710416840238876e-06,152.23257886209265
4626,L11-2,2,distance_3_prime,141822,141822,12,8.291965638094397e-06,151.3148557304644
2889,L03-1,2,distance_3_prime,141823,141823,12,9.821333573410376e-06,150.13887257973857
3651,L06-2,2,distance_3_prime,141824,141824,12,6.113419209891512e-06,148.74598158835678
4178,L08-4,2,distance_3_prime,141825,141825,12,9.412872102600306e-06,147.87895202233312
3979,L07-4,2,distance_3_prime,141825,141825,12,9.747918819332073e-06,146.54397143638184
2752,L02-3,2,distance_3_prime,141825,141825,12,7.0366456779163085e-06,145.16147284983006
4264,L09-2,2,distance_3_prime,141826,141826,12,1.4618903460416273e-05,144.16350057655958
3881,L07-2,2,distance_3_prime,141827,141827,12,8.52401677242367e-06,142.09015997438257
4130,L08-3,2,distance_3_prime,141828,141828,12,4.900401383710004e-06,140.88122424760004
2683,L02-2,2,distance_3_prime,141829,141829,12,6.416817194503354e-06,140.18621012015123
4431,L10-2,2,distance_3_prime,141831,141831,12,5.704430631271309e-06,139.27611935427203
1038,L05-2,2,distance_5_prime,142042,142042,12,4.967929942251954e-06,138.46705425340818
929,L04-4,2,distance_5_prime,142835,142835,12,6.325244048999557e-06,137.76139954855083
3656,L06-2,2,distance_3_prime,144646,144646,12,6.113419209891512e-06,136.857933314812
661,L03-4,2,distance_5_prime,147308,147308,12,5.468557390003386e-06,135.97365167977802
1140,L05-4,1,distance_5_prime,151267,151267,8,7.056770839305861e-06,135.1680894277714
973,L05-1,1,distance_5_prime,151267,151267,8,7.056770839305861e-06,134.10063287322214
1023,L05-2,1,distance_5_prime,151267,151267,8,7.051943736066902e-06,133.03317631867287
1089,L05-3,1,distance_5_prime,151267,151267,8,7.051943736066902e-06,131.96644994554924
3917,L07-3,1,distance_3_prime,157256,157256,8,6.7824142172966825e-06,130.89972357242561
3869,L07-2,1,distance_3_prime,157256,157256,8,6.7824142172966825e-06,129.8331482422704
3820,L07-1,1,distance_3_prime,157256,157256,8,6.7824142172966825e-06,128.76657291211518
4117,L08-3,1,distance_3_prime,157256,157256,8,6.4710416840238876e-06,127.69999758195996
4165,L08-4,1,distance_3_prime,157256,157256,8,6.4710416840238876e-06,126.6823874508971
4018,L08-1,1,distance_3_prime,157256,157256,8,6.4710416840238876e-06,125.66477731983423
3967,L07-4,1,distance_3_prime,157256,157256,8,6.709022964985609e-06,124.64716718877136
4063,L08-2,1,distance_3_prime,157256,157256,8,6.4710416840238876e-06,123.59213307338959
3836,L07-1,2,distance_3_prime,157258,157258,12,9.170413799638686e-06,122.57452294232672
4078,L08-2,2,distance_3_prime,157262,157262,12,1.0121747755924174e-05,121.13240200902314
3933,L07-3,2,distance_3_prime,157264,157264,12,9.662271406762302e-06,119.54063571343099
4180,L08-4,2,distance_3_prime,157266,157266,12,9.412872102600306e-06,118.02110826291792
4132,L08-3,2,distance_3_prime,157267,157267,12,4.900401383710004e-06,116.54078351883038
4033,L08-1,2,distance_3_prime,157270,157270,12,1.2295863056874513e-05,115.77011209441847
3981,L07-4,2,distance_3_prime,157270,157270,12,9.747918819332073e-06,113.83634171146382
18,L01-1,2,distance_5_prime,157344,157344,12,7.559159874971496e-06,112.30328651874746
987,L05-1,2,distance_5_prime,157459,157459,12,6.6064779819852355e-06,111.11389806737994
4726,L11-4,2,distance_3_prime,158858,158858,12,7.172370593997801e-06,110.07364865081452
3884,L07-2,2,distance_3_prime,160367,160367,12,8.52401677242367e-06,108.93426020299322
3170,L04-2,2,distance_3_prime,160921,160921,12,8.78976636800994e-06,107.56728920524995
1039,L05-2,2,distance_5_prime,163702,163702,12,4.967929942251954e-06,106.15283121154341
1337,L06-3,2,distance_5_prime,168574,168574,12,7.982040409079571e-06,105.33957114413688
3421,L05-2,2,distance_3_prime,172694,172694,12,4.967929942251954e-06,103.9940066642167
4632,L11-2,2,distance_3_prime,173326,173326,12,8.291965638094397e-06,103.13607497076944
4581,L11-1,2,distance_3_prime,173328,173328,12,1.0670489072974586e-05,101.69886173458109
