,start,end,IS_strand,max_alignment_length,length,cluster_id,line,gen_id,closest_gene_5_prime,position_5_prime,distance_5_prime,closest_gene_3_prime,position_3_prime,distance_3_prime
2055,2800295,2803387,forward,3093,3093,15,L10-2,2,zipA,2757349,42946,dapE,2814033,10646
2056,3101539,3105325,reverse,3093,3787,16,L10-2,2,pyrG,3095984,5555,lgt,3162799,57474
2057,3110153,3113246,forward,3094,3094,17,L10-2,2,pyrG,3095984,14169,lgt,3162799,49553
2058,3529644,3533430,forward,3093,3787,18,L10-2,2,yhbG,3505089,24555,rpsI,3536551,3121
2059,3630256,3633349,forward,3094,3094,19,L10-2,2,rpsL,3617362,12894,trpS,3658547,25198
2060,3766881,3780299,forward,3094,13419,20,L10-2,2,ftsY,3746243,20638,glyS,3842559,62260
2061,4000164,4003257,reverse,3094,3094,21,L10-2,2,yidC,3998609,1555,glmS,4012672,9415
2062,116652,122847,forward,3095,6196,0,L10-2,3,hemG,109408,7244,ftsN,200324,77477
2063,133003,136095,forward,3093,3093,1,L10-2,3,hemG,109408,23595,ftsN,200324,64229
2064,174552,177645,forward,3094,3094,2,L10-2,3,hemG,109408,65144,ftsN,200324,22679
2065,211554,215340,reverse,3093,3787,3,L10-2,3,priA,204753,6801,murI,247168,31828
2066,669060,672152,reverse,3093,3093,4,L10-2,3,dapB,652733,16327,folA,676463,4311
2067,1283229,1286321,reverse,3093,3093,5,L10-2,3,fldA,1215655,67574,infA,1428146,141825
2068,1303404,1306496,reverse,3094,3093,6,L10-2,3,fldA,1215655,87749,infA,1428146,121650
2069,1918551,1921644,forward,3094,3094,7,L10-2,3,fabI,1794453,124098,tyrS,2028079,106435
2070,2021900,2024992,reverse,3093,3093,8,L10-2,3,fabI,1794453,227447,tyrS,2028079,3087
2071,2085455,2088547,forward,3093,3093,9,L10-2,3,ribC,2055372,30083,pheT,2110291,21744
2072,2516875,2520663,forward,3094,3789,10,L10-2,3,yejM,2493420,23455,gyrA,2547197,26534
2073,2527721,2530813,reverse,3094,3093,11,L10-2,3,yejM,2493420,34301,gyrA,2547197,16384
2074,2575573,2578666,forward,3094,3094,12,L10-2,3,nrdB,2558917,16656,folC,2645179,66513
2075,2719474,2722568,reverse,3095,3095,13,L10-2,3,gltX,2716219,3255,zipA,2766501,43933
2076,2772832,2775924,forward,3093,3093,14,L10-2,3,ligA,2766573,6259,dapE,2786570,10646
2077,3074075,3077862,reverse,3094,3788,15,L10-2,3,pyrG,3068520,5555,yihA,3078842,980
2078,3082691,3085783,forward,3093,3093,16,L10-2,3,polA,3079224,3467,lgt,3135338,49555
2079,3502190,3505976,forward,3093,3787,17,L10-2,3,yhbG,3477634,24556,rpsI,3509096,3120
2080,3602796,3605887,forward,3093,3092,18,L10-2,3,rpsL,3589902,12894,trpS,3631086,25199
2081,3739423,3752842,forward,3093,13420,19,L10-2,3,ftsY,3718785,20638,glyS,3815100,62258
2082,3972716,3975808,reverse,3093,3093,20,L10-2,3,yidC,3971161,1555,glmS,3985223,9415
2083,120542,123634,reverse,3094,3093,0,L10-3,1,hemG,109401,11141,polA,124316,682
2084,1275656,1278748,reverse,3094,3093,1,L10-3,1,fldA,1208087,67569,infA,1417468,138720
2085,1917251,1920344,forward,3094,3094,2,L10-3,1,fabI,1783757,133494,tyrS,2029655,109311
2086,2023477,2026569,reverse,3093,3093,3,L10-3,1,fabI,1783757,239720,tyrS,2029655,3086
2087,2087030,2090122,forward,3093,3093,4,L10-3,1,ribC,2056945,30085,pheT,2111863,21741
2088,2525470,2528561,reverse,3093,3092,5,L10-3,1,yejM,2494970,30500,gyrA,2544945,16384
2089,2764370,2767464,forward,3095,3095,6,L10-3,1,zipA,2721424,42946,dapE,2778109,10645
2090,3579150,3582243,forward,3094,3094,7,L10-3,1,rpsL,3566259,12891,trpS,3607441,25198
2091,3715780,3721974,forward,3094,6195,8,L10-3,1,ftsY,3695140,20640,glyS,3784232,62258
2092,3955996,3959087,reverse,3093,3092,9,L10-3,1,yidC,3940284,15712,glmS,3968500,9413
2093,117977,121069,forward,3094,3093,0,L10-3,2,hemG,109408,8569,polA,127030,5961
2094,123256,126348,reverse,3093,3093,1,L10-3,2,hemG,109408,13848,polA,127030,682
2095,382326,387736,reverse,3093,5411,2,L10-3,2,ssb,354726,27600,groS,456063,68327
2096,1283872,1286964,reverse,3093,3093,3,L10-3,2,fldA,1216299,67573,infA,1414534,127570
2097,1396857,1403050,forward,3093,6194,4,L10-3,2,fldA,1216299,180558,infA,1414534,11484
2098,1914345,1917437,forward,3093,3093,5,L10-3,2,fabI,1780833,133512,tyrS,2026754,109317
2099,2020574,2023667,reverse,3094,3094,6,L10-3,2,fabI,1780833,239741,tyrS,2026754,3087
2100,2082860,2085952,forward,3093,3093,7,L10-3,2,ribC,2054047,28813,pheT,2107694,21742
2101,2309580,2316557,reverse,3093,6978,8,L10-3,2,pgsA,2286746,22834,metG,2405979,89422
2102,2528315,2531408,reverse,3094,3094,9,L10-3,2,yejM,2497811,30504,gyrA,2547792,16384
2103,2767220,2770312,forward,3094,3093,10,L10-3,2,zipA,2724273,42947,dapE,2780958,10646
2104,3582069,3585161,forward,3093,3093,11,L10-3,2,rpsL,3569175,12894,trpS,3610359,25198
2105,3718697,3727991,reverse,3093,9295,12,L10-3,2,ftsY,3698058,20639,glyS,3790248,62257
2106,3960755,3963848,reverse,3094,3094,13,L10-3,2,yidC,3946300,14455,glmS,3973263,9415
2107,117977,122765,forward,3093,4789,0,L10-3,3,hemG,109407,8570,polA,123447,682
2108,378741,384153,reverse,3094,5413,1,L10-3,3,ssb,351141,27600,groS,455582,71429
2109,450306,453399,reverse,3094,3094,2,L10-3,3,ssb,351141,99165,groS,455582,2183
2110,1019970,1024540,reverse,3093,4571,3,L10-3,3,ffs,1016336,3634,dnaX,1035484,10944
2111,1287017,1290110,reverse,3094,3094,4,L10-3,3,fldA,1219443,67574,infA,1411574,121464
2112,1394951,1401146,forward,3093,6196,5,L10-3,3,fldA,1219443,175508,infA,1411574,10428
2113,1911396,1914489,forward,3094,3094,6,L10-3,3,fabI,1777883,133513,tyrS,2003201,88712
2114,1954727,1957819,reverse,3093,3093,7,L10-3,3,fabI,1777883,176844,tyrS,2003201,45382
2115,1997021,2000114,reverse,3094,3094,8,L10-3,3,fabI,1777883,219138,tyrS,2003201,3087
2116,2059307,2062398,forward,3093,3092,9,L10-3,3,ribC,2030494,28813,pheT,2084142,21744
2117,2187062,2190154,reverse,3093,3093,10,L10-3,3,yeaZ,2178411,8651,aspS,2238997,48843
2118,2500884,2503977,reverse,3094,3094,11,L10-3,3,yejM,2470381,30503,gyrA,2520362,16385
2119,2739792,2742884,forward,3094,3093,12,L10-3,3,zipA,2696846,42946,dapE,2753531,10647
2120,3449771,3452862,reverse,3093,3092,13,L10-3,3,yhbG,3433279,16492,accC,3523045,70183
2121,3516212,3520783,forward,3094,4572,14,L10-3,3,yhbG,3433279,82933,accC,3523045,2262
2122,3562331,3566900,reverse,3093,4570,15,L10-3,3,rpsI,3550756,11575,trpS,3658542,91642
2123,3630251,3633344,forward,3094,3094,16,L10-3,3,rpsI,3550756,79495,trpS,3658542,25198
2124,3677269,3681839,reverse,3093,4571,17,L10-3,3,yrfF,3674511,2758,asd,3724264,42425
2125,3771459,3780755,reverse,3093,9297,18,L10-3,3,ftsY,3750821,20638,glyS,3846115,65360
2126,3793361,3796453,reverse,3093,3093,19,L10-3,3,ftsY,3750821,42540,glyS,3846115,49662
2127,4003680,4006773,reverse,3094,3094,20,L10-3,3,yidC,4002170,1510,glmS,4016187,9414
2128,120542,123634,reverse,3094,3093,0,L10-4,1,hemG,109401,11141,polA,124316,682
2129,1275656,1278748,reverse,3094,3093,1,L10-4,1,fldA,1208087,67569,infA,1417468,138720
2130,1917251,1920344,forward,3094,3094,2,L10-4,1,fabI,1783757,133494,tyrS,2029655,109311
2131,2023477,2026569,reverse,3093,3093,3,L10-4,1,fabI,1783757,239720,tyrS,2029655,3086
2132,2087030,2090122,forward,3093,3093,4,L10-4,1,ribC,2056945,30085,pheT,2111863,21741
2133,2525470,2528561,reverse,3093,3092,5,L10-4,1,yejM,2494970,30500,gyrA,2544945,16384
2134,2764370,2767464,forward,3095,3095,6,L10-4,1,zipA,2721424,42946,dapE,2778109,10645
2135,3579150,3582243,forward,3094,3094,7,L10-4,1,rpsL,3566259,12891,trpS,3607441,25198
2136,3715780,3721974,forward,3094,6195,8,L10-4,1,ftsY,3695140,20640,glyS,3784232,62258
2137,3955996,3959087,reverse,3093,3092,9,L10-4,1,yidC,3940284,15712,glmS,3968500,9413
2138,118317,121409,reverse,3094,3093,0,L10-4,2,hemG,109402,8915,polA,121736,327
2139,1273131,1276223,reverse,3094,3093,1,L10-4,2,fldA,1205556,67575,infA,1414947,138724
2140,1438960,1442052,reverse,3093,3093,2,L10-4,2,serS,1429441,9519,rpsA,1453819,11767
2141,1726961,1730052,reverse,3094,3092,3,L10-4,2,kdsA,1703524,23437,topA,1767456,37404
2142,1920956,1924048,forward,3093,3093,4,L10-4,2,fabI,1787444,133512,tyrS,2033363,109315
2143,2027184,2030276,reverse,3093,3093,5,L10-4,2,fabI,1787444,239740,tyrS,2033363,3087
2144,2090737,2093829,forward,3094,3093,6,L10-4,2,ribC,2060653,30084,pheT,2115573,21744
2145,2333521,2336614,forward,3094,3094,7,L10-4,2,pgsA,2294632,38889,metG,2367988,31374
2146,2441356,2444448,reverse,3094,3093,8,L10-4,2,metG,2365956,75400,folE,2461767,17319
2147,2535420,2538513,reverse,3094,3094,9,L10-4,2,yejM,2504918,30502,gyrA,2554898,16385
2148,2774312,2777405,forward,3094,3094,10,L10-4,2,zipA,2731363,42949,dapE,2788050,10645
2149,3589141,3592233,forward,3094,3093,11,L10-4,2,rpsL,3576246,12895,trpS,3617430,25197
2150,3725760,3731953,forward,3093,6194,12,L10-4,2,ftsY,3705123,20637,glyS,3794207,62254
2151,3965798,3968889,reverse,3093,3092,13,L10-4,2,yidC,3950257,15541,glmS,3978303,9414
2152,43588,46681,reverse,3095,3094,0,L10-4,3,rho,41920,1668,argX,59721,13040
2153,121407,124496,reverse,3092,3090,1,L10-4,3,hemG,112493,8914,polA,124823,327
2154,794315,797408,forward,3095,3094,2,L10-4,3,yadR,790635,3680,dapD,801906,4498
2155,1279248,1282338,reverse,3092,3091,3,L10-4,3,fldA,1211692,67556,infA,1420806,138468
2156,1444822,1447914,reverse,3093,3093,4,L10-4,3,serS,1435302,9520,rpsA,1459675,11761
2157,1732785,1735884,reverse,3103,3100,5,L10-4,3,kdsA,1709352,23433,topA,1773282,37398
2158,1777682,1782815,reverse,3094,5134,6,L10-4,3,topA,1775878,1804,ribA,1785946,3131
2159,1906752,1909847,forward,3102,3096,7,L10-4,3,fabI,1798407,108345,tyrS,2047121,137274
2160,1934728,1937822,forward,3095,3095,8,L10-4,3,fabI,1798407,136321,tyrS,2047121,109299
2161,2040944,2044036,reverse,3094,3093,9,L10-4,3,fabI,1798407,242537,tyrS,2047121,3085
2162,2104499,2107590,forward,3095,3092,10,L10-4,3,ribC,2074413,30086,pheT,2129333,21743
2163,2154765,2157857,forward,3093,3093,11,L10-4,3,thrS,2136344,18421,nadE,2159329,1472
2164,2293732,2296824,forward,3095,3093,12,L10-4,3,aspS,2285934,7798,argS,2298573,1749
2165,2323549,2326640,reverse,3093,3092,13,L10-4,3,pgsA,2314559,8990,metG,2397208,70568
2166,2356545,2365841,reverse,3094,9297,14,L10-4,3,pgsA,2314559,41986,metG,2397208,31367
2167,2470562,2473656,reverse,3096,3095,15,L10-4,3,metG,2395176,75386,folE,2490972,17316
2168,2564620,2567712,reverse,3094,3093,16,L10-4,3,yejM,2534124,30496,gyrA,2584094,16382
2169,2803581,2806673,forward,3093,3093,17,L10-4,3,zipA,2760634,42947,dapE,2817317,10644
2170,3342808,3345900,reverse,3093,3093,18,L10-4,3,parE,3334614,8194,ribB,3385490,39590
2171,3375937,3385258,reverse,3097,9322,19,L10-4,3,parE,3334614,41323,ribB,3385490,232
2172,3429464,3432555,reverse,3093,3092,20,L10-4,3,rpoD,3409643,19821,rnpB,3468063,35508
2173,3663855,3666945,forward,3093,3091,21,L10-4,3,rpsL,3650963,12892,trpS,3697282,30337
2174,3679049,3684180,forward,3093,5132,22,L10-4,3,rpsL,3650963,28086,trpS,3697282,13102
2175,3805341,3813943,forward,3094,8603,23,L10-4,3,ftsY,3784972,20369,glyS,3876191,62248
2176,4047792,4050883,reverse,3093,3092,24,L10-4,3,yidC,4032253,15539,glmS,4060296,9413
2177,76810,79902,reverse,3094,3093,0,L11-1,1,hemC,65034,11776,hemG,111979,32077
2178,164210,167302,reverse,3094,3093,1,L11-1,1,yihA,128097,36113,ftsN,201751,34449
2179,387257,390348,reverse,3095,3092,2,L11-1,1,ssb,354046,33211,groS,453062,62714
2180,1281079,1284172,reverse,3095,3094,3,L11-1,1,fldA,1213505,67574,infA,1422901,138729
2181,1427732,1430825,forward,3094,3094,4,L11-1,1,infA,1423118,4614,ftsK,1433003,2178
2182,1861483,1864574,forward,3095,3092,5,L11-1,1,fabI,1792431,69052,tyrS,2037915,173341
2183,2130135,2133230,reverse,3097,3096,6,L11-1,1,thrS,2124552,5583,nadE,2147550,14320
2184,2181372,2184462,reverse,3092,3091,7,L11-1,1,nadE,2148377,32995,gapA,2190958,6496
2185,2454388,2457483,forward,3100,3096,8,L11-1,1,metG,2417082,37306,folE,2466841,9358
2186,2895258,2898351,forward,3094,3094,9,L11-1,1,suhB,2859593,35665,acpS,2898396,45
2187,3661787,3664881,forward,3096,3095,10,L11-1,1,yrfF,3631779,30008,asd,3680059,15178
2188,3919499,3922592,forward,3095,3094,11,L11-1,1,spoT,3908014,11485,gyrB,3956223,33631
2189,76795,79888,reverse,3094,3094,0,L11-1,2,hemC,65020,11775,hemG,111966,32078
2190,164195,167288,reverse,3094,3094,1,L11-1,2,yihA,128085,36110,ftsN,204843,37555
2191,192859,195951,forward,3093,3093,2,L11-1,2,yihA,128085,64774,ftsN,204843,8892
2192,390333,393426,reverse,3094,3094,3,L11-1,2,ssb,357123,33210,groS,456142,62716
2193,1001416,1004500,reverse,3095,3085,4,L11-1,2,ispA,981420,19996,ffs,1019860,15360
2194,1287033,1290125,reverse,3094,3093,5,L11-1,2,fldA,1219460,67573,infA,1428848,138723
2195,1433678,1436771,forward,3094,3094,6,L11-1,2,infA,1429065,4613,ftsK,1438950,2179
2196,1620596,1623687,forward,3093,3092,7,L11-1,2,yceQ,1619179,1417,fabD,1627187,3500
2197,1870288,1873380,forward,3094,3093,8,L11-1,2,fabI,1801348,68940,tyrS,2046708,173328
2198,2138910,2142002,reverse,3093,3093,9,L11-1,2,thrS,2133329,5581,nadE,2156320,14318
2199,2190145,2193238,reverse,3094,3094,10,L11-1,2,nadE,2157146,32999,gapA,2199734,6496
2200,2463133,2466225,forward,3093,3093,11,L11-1,2,metG,2425850,37283,folE,2475584,9359
2201,2903954,2907047,forward,3094,3094,12,L11-1,2,suhB,2868307,35647,acpS,2907092,45
2202,3559692,3562784,reverse,3093,3093,13,L11-1,2,yrdC,3559086,606,def,3564464,1680
2203,3673459,3676552,forward,3094,3094,14,L11-1,2,yrfF,3643451,30008,asd,3691726,15174
2204,3761017,3764109,reverse,3094,3093,15,L11-1,2,ftsY,3718282,42735,glyS,3828916,64807
2205,3934241,3937334,forward,3094,3094,16,L11-1,2,spoT,3922757,11484,gyrB,3970970,33636
2206,76786,79878,reverse,3094,3093,0,L11-1,3,hemC,65013,11773,hemG,111955,32077
2207,164178,167270,reverse,3093,3093,1,L11-1,3,yihA,128073,36105,ftsN,204619,37349
2208,192639,195728,forward,3093,3090,2,L11-1,3,yihA,128073,64566,ftsN,204619,8891
2209,390098,393189,reverse,3094,3092,3,L11-1,3,ssb,356891,33207,groS,455893,62704
2210,1001141,1004231,reverse,3093,3091,4,L11-1,3,ispA,981144,19997,ffs,1019591,15360
2211,1226096,1229188,reverse,3094,3093,5,L11-1,3,fldA,1219166,6930,infA,1410979,181791
2212,1269171,1272263,reverse,3094,3093,6,L11-1,3,fldA,1219166,50005,infA,1410979,138716
2213,1415809,1418900,forward,3093,3092,7,L11-1,3,infA,1411196,4613,ftsK,1421078,2178
2214,1602709,1605801,forward,3093,3093,8,L11-1,3,yceQ,1601292,1417,fabD,1609302,3501
2215,1852385,1855477,forward,3093,3093,9,L11-1,3,fabI,1783454,68931,tyrS,2028795,173318
2216,2120992,2124083,reverse,3093,3092,10,L11-1,3,thrS,2115412,5580,nadE,2138401,14318
2217,2172223,2175313,reverse,3092,3091,11,L11-1,3,nadE,2139227,32996,gapA,2181809,6496
2218,2445175,2448266,forward,3093,3092,12,L11-1,3,metG,2407897,37278,folE,2457625,9359
2219,2885975,2889067,forward,3093,3093,13,L11-1,3,suhB,2850329,35646,acpS,2889112,45
2220,2943812,2946904,forward,3093,3093,14,L11-1,3,uppS,2940198,3614,serV,2975049,28145
2221,3402545,3405636,forward,3093,3092,15,L11-1,3,rnpB,3388806,13739,infB,3434651,29015
2222,3547836,3550928,reverse,3093,3093,16,L11-1,3,yrdC,3547230,606,def,3552608,1680
2223,3661594,3664687,forward,3094,3094,17,L11-1,3,yrfF,3631588,30006,asd,3675623,10936
2224,3744734,3747826,reverse,3094,3093,18,L11-1,3,ftsY,3702177,42557,glyS,3812627,64801
2225,3917945,3921036,forward,3093,3092,19,L11-1,3,spoT,3906461,11484,gyrB,3954669,33633
2226,76810,79902,reverse,3094,3093,0,L11-2,1,hemC,65034,11776,hemG,111979,32077
2227,164210,167302,reverse,3094,3093,1,L11-2,1,yihA,128097,36113,ftsN,201751,34449
2228,387257,390348,reverse,3095,3092,2,L11-2,1,ssb,354046,33211,groS,453062,62714
2229,1281079,1284172,reverse,3095,3094,3,L11-2,1,fldA,1213505,67574,infA,1422901,138729
2230,1427732,1430825,forward,3094,3094,4,L11-2,1,infA,1423118,4614,ftsK,1433003,2178
2231,1861483,1864574,forward,3095,3092,5,L11-2,1,fabI,1792431,69052,tyrS,2037915,173341
2232,2130135,2133230,reverse,3097,3096,6,L11-2,1,thrS,2124552,5583,nadE,2147550,14320
2233,2181372,2184462,reverse,3092,3091,7,L11-2,1,nadE,2148377,32995,gapA,2190958,6496
2234,2454388,2457483,forward,3100,3096,8,L11-2,1,metG,2417082,37306,folE,2466841,9358
2235,2895258,2898351,forward,3094,3094,9,L11-2,1,suhB,2859593,35665,acpS,2898396,45
2236,3661787,3664881,forward,3096,3095,10,L11-2,1,yrfF,3631779,30008,asd,3680059,15178
2237,3919499,3922592,forward,3095,3094,11,L11-2,1,spoT,3908014,11485,gyrB,3956223,33631
2238,42976,46069,forward,3094,3094,0,L11-2,2,rho,41929,1047,argX,59732,13663
2239,79896,82988,reverse,3094,3093,1,L11-2,2,hemC,68122,11774,hemG,115066,32078
2240,167290,170382,reverse,3094,3093,2,L11-2,2,yihA,131184,36106,ftsN,204835,34453
2241,390317,393409,reverse,3094,3093,3,L11-2,2,ssb,357107,33210,groS,456121,62712
2242,1283899,1286991,reverse,3093,3093,4,L11-2,2,fldA,1216325,67574,infA,1428813,141822
2243,1301604,1304698,forward,3095,3095,5,L11-2,2,fldA,1216325,85279,infA,1428813,124115
2244,1433643,1436734,forward,3093,3092,6,L11-2,2,infA,1429030,4613,ftsK,1438912,2178
2245,1704387,1707479,reverse,3093,3093,7,L11-2,2,trmU,1668095,36292,pth,1727115,19636
2246,1722094,1725187,forward,3094,3094,8,L11-2,2,trmU,1668095,53999,pth,1727115,1928
2247,1744138,1747231,forward,3094,3094,9,L11-2,2,kdsA,1738205,5933,topA,1802140,54909
2248,1891064,1894156,forward,3094,3093,10,L11-2,2,fabI,1822130,68934,tyrS,2067482,173326
2249,2123478,2126570,reverse,3094,3093,11,L11-2,2,ribC,2094775,28703,nadE,2253757,127187
2250,2162783,2165875,reverse,3094,3093,12,L11-2,2,ribC,2094775,68008,nadE,2253757,87882
2251,2202088,2205180,reverse,3094,3093,13,L11-2,2,ribC,2094775,107313,nadE,2253757,48577
2252,2236347,2239439,reverse,3093,3093,14,L11-2,2,ribC,2094775,141572,nadE,2253757,14318
2253,2358486,2361578,reverse,3093,3093,15,L11-2,2,yeaZ,2321129,37357,aspS,2381713,20135
2254,2560571,2563663,forward,3093,3093,16,L11-2,2,metG,2523288,37283,folE,2573022,9359
2255,3001389,3004481,forward,3094,3093,17,L11-2,2,suhB,2965740,35649,acpS,3004526,45
2256,3341465,3344556,reverse,3093,3092,18,L11-2,2,pgk,3336537,4928,metK,3353722,9166
2257,3770882,3773973,forward,3094,3092,19,L11-2,2,yrfF,3740874,30008,asd,3789147,15174
2258,4028565,4031658,forward,3094,3094,20,L11-2,2,spoT,4017081,11484,gyrB,4065292,33634
2259,42970,46061,forward,3093,3092,0,L11-2,3,rho,41925,1045,argX,59726,13665
2260,79886,82976,reverse,3093,3091,1,L11-2,3,hemC,68114,11772,hemG,115053,32077
2261,167276,170367,reverse,3095,3092,2,L11-2,3,yihA,131168,36108,ftsN,204815,34448
2262,390298,393391,reverse,3095,3094,3,L11-2,3,ssb,357083,33215,groS,459202,65811
2263,446746,449840,reverse,3096,3095,4,L11-2,3,ssb,357083,89663,groS,459202,9362
2264,1219916,1223009,reverse,3094,3094,5,L11-2,3,fldA,1219403,513,infA,1452690,229681
2265,1237625,1240717,forward,3093,3093,6,L11-2,3,fldA,1219403,18222,infA,1452690,211973
2266,1307860,1310953,reverse,3095,3094,7,L11-2,3,fldA,1219403,88457,infA,1452690,141737
2267,1325561,1328653,forward,3094,3093,8,L11-2,3,fldA,1219403,106158,infA,1452690,124037
2268,1457520,1460610,forward,3092,3091,9,L11-2,3,infA,1452907,4613,ftsK,1462788,2178
2269,1728231,1731323,reverse,3094,3093,10,L11-2,3,trmU,1691938,36293,pth,1750955,19632
2270,1745936,1749027,forward,3093,3092,11,L11-2,3,trmU,1691938,53998,pth,1750955,1928
2271,1767975,1771068,forward,3094,3094,12,L11-2,3,kdsA,1762041,5934,topA,1825974,54906
2272,1914887,1917981,forward,3095,3095,13,L11-2,3,fabI,1845956,68931,tyrS,2091114,173133
2273,2147104,2150196,reverse,3094,3093,14,L11-2,3,ribC,2118404,28700,nadE,2232840,82644
2274,2186409,2189499,reverse,3093,3091,15,L11-2,3,ribC,2118404,68005,nadE,2232840,43341
2275,2215429,2218521,reverse,3094,3093,16,L11-2,3,ribC,2118404,97025,nadE,2232840,14319
2276,2337562,2340652,reverse,3092,3091,17,L11-2,3,yeaZ,2300205,37357,aspS,2360785,20133
2277,2539670,2542761,forward,3094,3092,18,L11-2,3,metG,2502393,37277,folE,2552121,9360
2278,2933896,2936986,forward,3092,3091,19,L11-2,3,ispG,2922367,11529,suhB,2947105,10119
2279,2983554,2986646,forward,3094,3093,20,L11-2,3,suhB,2947907,35647,acpS,2986691,45
2280,3323620,3326711,reverse,3094,3092,21,L11-2,3,pgk,3318688,4932,metK,3335879,9168
2281,3753013,3756104,forward,3093,3092,22,L11-2,3,yrfF,3723006,30007,asd,3774380,18276
2282,3765541,3768633,forward,3094,3093,23,L11-2,3,yrfF,3723006,42535,asd,3774380,5747
2283,4013789,4016881,forward,3095,3093,24,L11-2,3,spoT,4002304,11485,gyrB,4050517,33636
2284,76810,79902,reverse,3094,3093,0,L11-3,1,hemC,65034,11776,hemG,111979,32077
2285,164210,167302,reverse,3094,3093,1,L11-3,1,yihA,128097,36113,ftsN,201751,34449
2286,387257,390348,reverse,3095,3092,2,L11-3,1,ssb,354046,33211,groS,453062,62714
2287,1281079,1284172,reverse,3095,3094,3,L11-3,1,fldA,1213505,67574,infA,1422901,138729
2288,1427732,1430825,forward,3094,3094,4,L11-3,1,infA,1423118,4614,ftsK,1433003,2178
2289,1861483,1864574,forward,3095,3092,5,L11-3,1,fabI,1792431,69052,tyrS,2037915,173341
2290,2130135,2133230,reverse,3097,3096,6,L11-3,1,thrS,2124552,5583,nadE,2147550,14320
2291,2181372,2184462,reverse,3092,3091,7,L11-3,1,nadE,2148377,32995,gapA,2190958,6496
2292,2454388,2457483,forward,3100,3096,8,L11-3,1,metG,2417082,37306,folE,2466841,9358
2293,2895258,2898351,forward,3094,3094,9,L11-3,1,suhB,2859593,35665,acpS,2898396,45
2294,3661787,3664881,forward,3096,3095,10,L11-3,1,yrfF,3631779,30008,asd,3680059,15178
2295,3919499,3922592,forward,3095,3094,11,L11-3,1,spoT,3908014,11485,gyrB,3956223,33631
2296,76794,79887,reverse,3094,3094,0,L11-3,2,hemC,65019,11775,hemG,111965,32078
2297,164194,167287,reverse,3094,3094,1,L11-3,2,yihA,128084,36110,ftsN,201738,34451
2298,387226,390319,reverse,3094,3094,2,L11-3,2,ssb,354017,33209,groS,453033,62714
2299,1280835,1283927,reverse,3094,3093,3,L11-3,2,fldA,1213262,67573,infA,1422654,138727
2300,1427484,1430577,forward,3094,3094,4,L11-3,2,infA,1422871,4613,ftsK,1432755,2178
2301,1860995,1864087,forward,3093,3093,5,L11-3,2,fabI,1792057,68938,tyrS,2037419,173332
2302,2129620,2132712,reverse,3093,3093,6,L11-3,2,thrS,2124039,5581,nadE,2147030,14318
2303,2180855,2183947,reverse,3093,3093,7,L11-3,2,nadE,2147856,32999,gapA,2190443,6496
2304,2453840,2456932,forward,3093,3093,8,L11-3,2,metG,2416557,37283,folE,2466125,9193
2305,2894497,2897590,forward,3094,3094,9,L11-3,2,suhB,2858850,35647,acpS,2897635,45
